,MonthYear,Count,Actor2CountryCode
129,201611,5,CUB
130,201608,2,CHE
131,201703,3,CHE
132,201612,1,ARM
133,201609,3,IRN
134,201509,65,USA
135,201712,37,TUR
136,201505,1,PRK
137,201709,1,MMR
138,201605,9,BLR
139,201705,2,ECU
140,201509,1,THA
141,201901,3,CHN
142,201901,9,TUR
143,201902,8,CHN
144,202002,1,DEU
145,201912,5,CHN
146,201810,1,AZE
147,201910,12,UKR
148,202010,2,UKR
149,201911,1,EGY
150,201604,1,ARM
151,201812,1,NGA
152,201802,1,GBR
153,201802,1,PRK
154,201910,1,KAZ
155,202007,1,GBR
156,201702,5,BRA
157,201703,28,USA
158,201704,1,PRK
159,201707,4,SAU
160,201508,26,RUS
161,201509,2,ARM
162,201601,1,PAK
163,201804,15,RUS
164,201609,1,GRC
165,201612,1,VEN
166,201601,1,KHM
167,201803,4,PRK
168,201701,3,MDA
169,201506,3,CHN
170,201701,5,FRA
171,201809,34,SYR
172,201712,5,KOR
173,201912,4,BLR
174,201505,1,KAZ
175,201901,2,IRN
176,201606,1,PRK
177,202010,1,LTU
178,201711,1,SAU
179,201606,2,TUN
180,202006,3,DEU
181,201702,21,RUS
182,201709,171,
183,201509,2,TUR
184,201510,9,UKR
185,201611,1,YEM
186,201504,21,DEU
187,201905,9,EUR
188,201811,6,CHN
189,201604,2,POL
190,201911,1,JOR
191,201807,6,EGY
192,201910,2,DEU
193,201903,1,KAZ
194,201603,1,UZB
195,201909,1,PRK
196,201502,2,HUN
197,201809,5,PRK
198,202001,1,MDA
199,201604,3,DEU
200,201508,1,AUS
201,201606,2,FIN
202,201804,1,MEA
203,202011,1,AUT
204,201910,1,AZE
205,202005,132,
206,201608,188,
207,201705,5,JPN
208,201711,3,EUR
209,201610,1,AUT
210,201803,1,ARM
211,201611,5,ARM
212,201711,17,VNM
213,201803,1,MEX
214,201601,3,CHE
215,201709,1,SRB
216,201505,8,CHN
217,201604,3,PSE
218,201803,4,TUR
219,201810,1,MDA
220,201810,9,UKR
221,201710,1,PAN
222,201710,8,IRN
223,201511,2,BRA
224,201712,17,UKR
225,201502,1,SWE
226,201806,151,
227,201806,26,EGY
228,201902,5,IRN
229,201507,1,BEL
230,201810,3,GBR
231,201512,2,PAK
232,201603,1,CUB
233,202002,1,LBN
234,201712,2,AFR
235,201910,2,CRB
236,201606,2,BEL
237,201606,1,AFG
238,201910,3,USA
239,201605,1,MYS
240,201812,6,VEN
241,201704,1,EST
242,201610,220,
243,201706,5,IRN
244,201703,1,SRB
245,201802,8,SRB
246,201603,19,RUS
247,201611,1,LVA
248,201505,6,WST
249,201602,6,VEN
250,201608,1,ESP
251,201703,1,BTN
252,201503,4,EUR
253,201810,42,RUS
254,201510,7,DEU
255,201712,3,CHN
256,201604,1,MDA
257,201701,2,GBR
258,201901,12,USA
259,201903,4,EUR
260,201811,5,ESP
261,201501,1,SYR
262,201503,3,EGY
263,201907,4,GBR
264,201908,18,RUS
265,201908,8,USA
266,201902,1,CAF
267,201606,156,
268,201606,14,EUR
269,201606,6,GRC
270,201605,1,TUR
271,201909,1,BLR
272,201808,1,EGY
273,201808,1,PAK
274,201908,2,PHL
275,201906,2,IRN
276,201804,4,ZWE
277,202012,2,KGZ
278,201905,1,GRC
279,202005,6,USA
280,201612,25,JPN
281,201507,123,
282,201605,3,DEU
283,201708,1,ARM
284,201611,1,FRA
285,201705,14,TUR
286,201803,2,EUR
287,201502,9,RUS
288,201901,2,FRA
289,201506,8,BLR
290,201605,2,ITA
291,201905,1,EST
