,MonthYear,Count,SumGoldsteinScale,Actor2CountryCode
103,201908,6,24.0,TWN
104,201605,5,20.0,ITA
105,202003,2,8.0,HRV
106,202003,3,12.0,COL
107,201910,1,4.0,BGR
108,202002,2,8.0,BGD
109,201908,3,12.0,OMN
110,201908,4,21.4,SVK
111,201901,2,10.4,MDA
112,201902,1,4.0,UGA
113,201811,14,56.0,IDN
114,201907,2,8.0,NLD
115,201801,4,16.0,MWI
116,201710,3,13.5,TWN
117,202002,2,8.0,MKD
118,201710,3,14.4,SWE
119,202003,5,20.0,KOR
120,202004,9,36.0,HUN
121,202005,3,15.600000000000001,CHN
122,202007,2,8.0,BGR
123,201704,61,265.59999999999997,EUR
124,201702,15,63.0,BLR
125,201608,20,83.6,CZE
126,201702,1,4.0,VEN
127,201711,76,316.09999999999997,EUR
128,201706,11,44.0,ISR
129,201510,17,70.4,GBR
130,201510,1,4.0,ARG
131,201605,22,94.0,EST
132,201711,5,20.0,NZL
133,201712,5,20.0,ALB
134,201702,1,4.0,DZA
135,201507,13,56.8,KGZ
136,201506,1,4.0,IRL
137,201508,7,28.0,SYR
138,201702,6,24.0,ISL
139,201702,5,22.4,LTU
140,201604,3,12.0,IDN
141,201809,10,40.0,ITA
142,201904,675,2890.199999999999,
143,201511,5,20.0,GRC
144,201605,51,207.6,IRN
145,201701,4,16.0,IRL
146,201604,3,12.0,ARM
147,201801,1,4.0,AGO
148,201505,2,8.0,TUN
149,201912,5,20.0,BEL
150,201505,6,24.0,ISR
151,201805,16,64.0,ISR
152,201609,1,4.0,PER
153,201901,5,20.0,BLR
154,201905,13,52.0,LTU
155,201912,4,16.0,JPN
156,201805,4,16.0,ALB
157,201810,3,12.0,PAN
158,201804,1,5.2,FIN
159,202011,38,168.2,POL
160,202011,28,112.0,USA
161,201604,6,24.0,CUB
162,201809,51,212.5,HUN
163,201912,2,8.0,CYP
164,201606,8,32.0,IRN
165,202002,3,12.0,NLD
166,201911,1,4.0,GRC
167,201607,1,4.0,JPN
168,201607,6,24.0,KEN
169,201812,1,4.0,CAN
170,201908,1,4.0,CAN
171,201606,1,4.0,EGY
172,201902,3,12.0,SLE
173,201906,4,16.0,SAU
174,202004,2,8.0,BEL
175,202007,79,324.8,USA
176,202006,64,298.5,DEU
177,202007,1,4.0,SYR
178,202006,1,4.0,ARG
179,202008,2,8.0,WST
180,201707,4,16.0,ESP
181,201706,13,57.599999999999994,SWE
182,201801,42,193.0,BEL
183,201612,5,23.6,LVA
184,201711,5,24.8,CHL
185,201711,11,44.0,BEL
186,201703,15,61.2,ESP
187,201705,6,27.6,CAN
188,201502,27,120.80000000000001,POL
189,201701,2,8.0,NOR
190,201706,12,48.0,MKD
191,201810,2,8.0,LKA
192,201904,3,12.0,CHE
193,201904,95,406.9,POL
194,201710,1,4.0,JOR
195,201812,17,68.0,NLD
196,201610,11,46.4,TUR
197,201610,8,32.0,LVA
198,201810,6,24.0,LUX
199,201811,2,8.0,BGD
200,201601,5,21.0,CHN
201,201909,120,508.79999999999995,POL
202,201909,3,15.600000000000001,EST
203,201601,15,60.0,CZE
204,201812,1,4.0,IND
205,201907,31,128.8,DEU
206,201911,4,16.0,BEL
207,201606,74,297.2,USA
208,201606,22,88.0,BEL
209,201901,11,44.0,BRA
210,201612,3,12.0,PER
211,201908,11,46.4,HUN
212,202010,2,8.0,IDN
213,201810,2,9.2,BRA
214,202012,7,28.0,RUS
215,201512,2,8.0,MLT
216,201608,1,4.0,BEL
217,201806,6,24.0,PAN
218,201707,2,8.0,AFG
219,201806,7,34.0,NLD
220,201907,3,12.0,BLR
221,201910,1,5.2,TGO
222,201808,7,28.0,FRA
223,201808,5,20.0,EST
224,201710,2,8.0,PSE
225,202012,1,4.0,EGY
226,201801,1,4.0,MEX
227,202012,1,4.0,ALB
228,201904,4,25.0,ESP
229,202010,2,8.0,PAK
230,201903,3,12.0,CHE
231,201912,2,10.4,BHS
232,201909,2,8.0,GRC
233,202005,18,77.4,UKR
234,201907,94,410.2,USA
235,202007,3,12.0,ALB
236,201704,63,265.79999999999995,RUS
237,201704,13,54.5,BGR
238,201608,136,582.4000000000001,POL
239,201608,119,480.1,UKR
240,201706,16,70.6,ITA
241,201803,3,12.0,NLD
242,201511,110,453.4,EUR
243,201604,127,531.0999999999999,POL
244,201506,47,188.0,BGR
245,201605,40,160.0,GRC
246,201511,6,24.0,SRB
247,201609,56,224.0,CZE
248,201708,14,60.8,LTU
249,201707,2,8.0,AUT
250,201604,8,50.0,AFR
251,201612,27,108.0,ALB
252,201707,5,20.0,LBY
253,201902,33,132.0,SVK
254,201601,8,32.0,LTU
255,201710,4,16.0,AUS
256,201607,211,938.5999999999999,UKR
257,201607,1,4.0,ISL
258,201607,7,28.0,SWE
259,201905,13,52.0,GBR
260,201801,78,312.0,ISR
261,201606,30,120.0,MKD
262,201507,2,8.0,CHN
263,201901,32,128.0,FRA
264,201508,1,4.0,BLZ
265,201505,1,4.0,CUB
266,201906,2,8.0,SWE
267,201509,2,8.0,MNG
268,201911,110,468.20000000000005,USA
269,201505,2,8.0,NPL
270,201612,1,4.0,CHL
271,201510,1,4.0,DOM
272,201904,4,16.0,PAK
273,201908,7,28.0,BLR
274,201905,4,17.2,IRL
275,201905,1,4.0,ESP
276,201608,7,28.0,PAN
277,201902,21,109.2,CHN
278,201502,1,4.0,LBN
279,201508,1,4.0,COL
280,201701,1,4.0,HRV
281,201607,3,12.0,ALB
282,201707,1,4.0,MDA
283,201907,2,8.0,BHR
284,202011,1,4.0,GBR
285,202006,6,25.2,BLR
286,202007,3,12.0,FRA
287,201611,3,12.0,IRL
288,201803,111,484.0,UKR
289,201604,10,41.2,HUN
290,201508,169,679.2,UKR
291,201512,84,338.2,GBR
292,201802,1,4.0,NPL
293,201703,313,1275.8,GBR
294,201610,2,8.0,IRQ
295,201705,1,4.0,BRA
296,201602,42,168.0,SVK
297,201505,28,118.0,FRA
298,201509,1,4.0,LBY
299,201609,7,28.0,SEN
300,201609,100,412.0,UKR
301,201608,13,53.2,TUR
302,201512,4,16.0,NLD
303,201902,4,16.0,LKA
304,201503,3,12.0,BGR
305,201612,1,4.0,LUX
306,201512,5,20.0,TUR
307,201702,1,4.0,GIN
308,201909,4,16.0,NZL
309,201709,1,4.0,THA
310,201903,3,12.0,ISL
311,201607,5,20.0,IDN
312,201705,4,20.8,AFR
313,201705,8,32.0,KAZ
314,201611,3,12.0,URY
315,201806,43,175.9,UKR
316,201803,2,9.0,AFG
317,202010,4,16.0,GRC
318,201811,2,8.0,RWA
319,201902,5,20.0,OMN
320,201707,2,8.0,RWA
321,201706,2,8.0,UGA
322,201910,5,20.0,LVA
323,201908,1,4.0,CUB
324,202003,1,4.0,VEN
325,201811,2,8.0,SVK
326,201606,2,9.2,HRV
327,201504,2,10.4,SGP
328,201902,1,4.0,SYR
329,202003,1,4.0,COD
330,201708,1,4.0,AZE
331,202003,53,234.70000000000002,POL
332,202004,454,1965.1999999999998,
333,201906,52,239.20000000000005,RUS
334,202009,3,12.0,CAN
335,201702,1,4.0,AUS
336,201608,991,4201.299999999999,
337,201608,13,52.0,WST
338,201805,7,30.0,LVA
339,201709,4,17.2,ESP
340,201612,20,82.4,RUS
341,201610,44,179.4,UKR
342,201712,937,3986.6999999999994,
343,201602,25,100.0,BLR
344,201708,43,181.0,DEU
345,201710,122,506.4,UKR
346,201711,17,68.0,HUN
347,201610,3,12.0,IRL
348,201604,5,22.4,ISR
349,201801,3,15.600000000000001,PRT
350,201504,22,88.0,NLD
351,201703,23,106.39999999999999,EGY
352,201509,6,24.0,ETH
353,201801,7,28.0,CAN
354,201601,4,16.0,BRA
355,201810,14,56.0,MDA
356,201707,12,48.0,LUX
357,201707,3,12.0,TUR
358,201902,25,100.0,BLR
359,201509,16,64.0,TUR
360,201811,28,113.2,DNK
361,201509,2,8.0,DNK
362,201705,1,4.0,MKD
363,201909,4,16.0,PAK
364,201508,8,32.0,WST
365,201705,7,28.0,TUN
366,201812,3,15.0,CHN
367,201711,1,4.0,CMR
368,201907,12,48.0,MDA
369,201901,11,44.0,AFR
370,201905,29,120.80000000000001,RUS
371,202010,2,8.0,ESP
372,201802,2,8.0,VNM
373,201903,1,4.5,CIV
374,201911,4,16.0,FRA
375,201906,5,20.0,PRT
376,201809,2,8.0,ECU
377,201809,4,16.0,TJK
378,201702,3,12.0,SWE
379,201708,3,15.600000000000001,MEX
380,201512,1,4.0,AUS
381,201511,1,4.0,LBN
382,201904,3,12.0,SAU
383,201809,6,24.0,CAN
384,201809,5,20.0,BLR
385,201906,2,8.0,COL
386,201605,1,4.0,ARG
387,201809,1,4.0,SGP
388,201607,2,8.0,DOM
389,202002,1,4.0,GRC
390,201506,2,10.4,PSE
391,201505,2,8.0,MUS
392,201912,4,16.0,IND
393,201703,3,12.0,KOR
394,202006,22,95.0,SVK
395,202007,4,16.0,CAN
396,202008,126,523.8,USA
397,201608,48,192.5,FRA
398,201608,1,4.0,PAK
399,201707,2,8.0,PAN
400,201801,12,48.0,LUX
401,201603,99,404.2,TUR
402,201511,14,56.0,BEL
403,201504,1,4.0,TUN
404,201706,8,35.599999999999994,AZE
405,201707,2,8.0,CHE
406,201702,2,10.4,AZE
407,201812,8,32.0,AUS
408,201512,4,20.8,AFG
409,201503,2,8.0,ECU
410,201908,4,16.0,CHE
411,201908,3,12.0,TUR
412,201707,14,56.5,WST
413,201607,13,52.0,BLR
414,201606,138,559.2,EUR
415,201711,1,4.0,SEA
416,201912,3,12.0,LVA
417,202001,28,114.4,EUR
418,201811,2,8.0,NMR
419,201909,1,4.0,BTN
420,202010,6,24.0,GBR
421,202010,14,56.0,BLR
422,201810,9,36.0,IRL
423,201609,4,16.0,PRT
424,202001,56,235.4,DEU
425,202001,23,97.4,FRA
426,201808,13,61.6,CHN
427,201505,1,4.0,KOR
428,201605,4,18.4,CHE
429,201612,1,4.0,AGO
430,201510,1,4.0,VAT
431,201503,2,8.0,KAZ
432,201911,9,36.0,ISR
433,201901,11,44.0,SYR
434,201812,16,64.0,IRN
435,201907,11,44.0,ARM
436,201607,2,8.0,CUB
437,201901,1,4.0,KWT
438,201801,2,9.2,KGZ
439,201606,2,8.0,MLT
440,201504,1,4.0,DZA
441,201905,1,4.0,MHL
442,201904,10,40.0,BEL
443,202012,2,8.0,TUR
444,201701,9,43.2,HUN
445,201903,2,10.4,ARG
446,202004,17,68.0,UKR
447,202007,4,16.0,WST
448,202008,11,44.0,BEL
449,201711,6,27.6,EGY
450,201704,8,32.0,AUS
451,201706,4,16.0,BLR
452,201805,17,83.6,SVK
453,201610,2,10.4,KHM
454,201801,76,305.7,UKR
455,201801,6,24.0,PAK
456,201706,1,4.0,KEN
457,201505,8,32.0,ESP
458,201602,55,234.79999999999998,UKR
459,201804,35,153.0,HUN
460,201807,36,170.8,DEU
461,201604,1,4.0,AUS
462,201709,2,8.0,GRC
463,201506,26,104.0,BEL
464,201902,7,30.4,WST
465,201610,1,7.0,DNK
466,201710,15,60.0,BGR
467,201909,13,52.0,DNK
468,201810,3,13.2,CHE
469,201505,4,16.0,OMN
470,201601,2,11.0,JPN
471,201806,28,118.0,BEL
472,201806,72,318.0,USA
473,201603,1,4.0,DZA
474,201609,5,20.0,SWE
475,201612,1,5.2,CHN
476,201805,6,33.0,AUS
477,201603,1,4.0,PRK
478,201909,17,74.0,LTU
479,201811,2,8.0,TWN
480,201804,2,8.0,NGA
481,201902,2,8.0,MEX
482,201904,5,22.4,WST
483,202003,2,8.0,IDN
484,201807,2,8.0,SYR
485,201910,7,28.0,LUX
486,201510,2,8.0,AGO
487,201909,4,16.0,BRA
488,201809,2,8.0,NLD
489,201905,1,4.0,AFG
490,201910,3,12.0,CYP
491,202009,2,8.0,GBR
492,202002,54,230.0,USA
493,201611,159,665.1999999999999,GBR
494,201704,13,61.599999999999994,SYR
495,201604,982,4152.099999999997,
496,201706,7,28.0,CAN
497,201612,5,21.2,AZE
498,201610,8,34.4,KOR
499,201803,6,31.2,AZE
500,201804,11,44.0,LUX
501,201711,2,8.0,LUX
502,201705,4,17.2,EGY
503,201705,4,16.0,VAT
504,201510,32,134.60000000000002,RUS
505,201602,15,60.0,BEL
506,201510,7,28.0,TZA
507,201603,13,52.0,BEL
508,201708,2,8.0,NZL
509,201702,7,28.0,DNK
510,201511,8,34.4,TUR
511,201603,30,129.60000000000002,CZE
512,201810,3,12.0,CAN
513,201507,11,44.0,KOR
514,201605,2,8.0,DNK
515,201803,7,28.0,ZWE
516,201803,2,8.0,CHE
517,201712,1,4.0,CAN
518,201709,1,4.0,IDN
519,201801,1,5.2,PSE
520,201505,2,8.0,DZA
521,201610,1,4.0,MKD
522,201609,2,8.0,SGP
523,201905,1,4.0,MCO
524,201807,1,4.0,CHE
525,202010,389,1672.2,
526,202010,27,108.0,EUR
527,201608,1,4.0,BRA
528,201611,1,4.0,AFG
529,201702,3,15.600000000000001,KOR
530,201901,64,256.0,IRN
531,201701,5,25.0,TWN
532,202005,1,4.0,COL
533,201805,1,4.0,ECU
534,202012,3,12.0,SVK
535,202012,2,8.0,NMR
536,201901,2,8.0,MCO
537,201902,1,4.0,ECU
538,201611,2,8.0,AUS
539,201706,988,4167.4,
540,201704,6,24.0,PRT
541,201801,4,18.4,AFR
542,201605,1178,5006.399999999994,
543,201803,7,28.0,MDG
544,201802,16,66.0,HUN
545,201804,100,436.0,USA
546,201703,14,62.0,EST
547,201703,18,72.0,FRA
548,201705,9,37.2,LVA
549,201505,50,210.6,USA
550,201506,17,68.0,DNK
551,201603,8,32.0,LTU
552,201804,9,42.0,KWT
553,201511,3,13.2,TGO
554,201511,7,28.0,ISR
555,201509,29,119.0,FRA
556,201601,4,16.0,VAT
557,201805,2,8.0,ARM
558,201902,54,221.4,DEU
559,201812,1,4.0,PER
560,201812,3,12.0,SOM
561,201512,4,17.2,ARG
562,201604,12,48.0,TUR
563,201607,96,405.0,EUR
564,201705,3,12.0,NOR
565,201510,5,25.0,LVA
566,201806,11,45.2,SWE
567,201510,3,12.0,SWE
568,201808,16,64.0,NZL
569,201712,13,52.0,HRV
570,201904,3,15.600000000000001,QAT
571,201903,4,20.8,KOR
572,201912,1,4.0,NOR
573,202003,3,14.4,JPN
574,201708,3,12.0,FIN
575,201603,1,4.0,NMR
576,201904,2,8.0,NLD
577,201809,2,8.0,QAT
578,201911,3,12.0,BGR
579,201901,5,20.0,JPN
580,202002,15,60.0,HUN
581,201806,1,4.0,GRC
582,201910,7,28.0,BEL
583,201910,2,10.4,CHE
584,202001,6,24.0,HUN
585,201905,4,16.0,PSE
586,201905,2,8.0,FIN
587,202001,9,38.4,IRN
588,201806,5,22.4,NOR
589,202004,2,8.0,KGZ
590,201703,3,21.0,SWE
591,202002,1,4.0,MMR
592,202003,29,133.4,USA
593,202006,6,24.0,GBR
594,202009,1,4.0,EGY
595,201707,26,106.4,BEL
596,201711,3,12.0,SGP
597,201711,1,5.2,MDA
598,201803,7,28.0,IRQ
599,201510,84,355.19999999999993,EUR
600,201602,2,8.0,PAK
601,201701,5,20.0,CHE
602,201604,5,22.4,JPN
603,201609,59,246.4,EUR
604,201510,7,33.0,EST
605,201810,19,82.5,GBR
606,201504,13,53.5,GBR
607,201812,34,137.0,SWE
608,201509,3,12.0,EST
609,201711,1,4.0,BRA
610,201601,3,12.0,MEX
611,201908,5,20.0,ITA
612,201506,6,27.0,NLD
613,201712,2,9.2,SEN
614,201909,5,20.0,JPN
615,201705,4,16.0,ETH
616,201606,12,48.0,VAT
617,202012,2,8.0,MKD
618,201803,1,4.0,ARG
619,201908,4,16.0,IRL
620,201807,5,20.0,PAN
621,201610,1,4.0,HTI
622,201903,18,74.4,CZE
623,201903,1,4.0,ZAF
624,201701,6,24.0,PHL
625,201903,8,32.0,LTU
626,202007,16,64.0,CZE
627,202007,3,12.0,KOR
628,201611,7,28.0,TUN
629,201703,201,832.5000000000001,POL
630,201701,91,390.4,USA
631,201706,155,627.2,DEU
632,201612,7,30.4,EST
633,201801,2,8.0,AUT
634,201802,20,95.60000000000002,SYR
635,201510,3,12.0,KOR
636,201506,16,65.2,WST
637,201504,9,37.2,WST
638,201503,6,24.0,TWN
639,201804,5,20.0,LTU
640,201509,10,40.0,BRA
641,201502,3,12.0,NLD
642,201610,1,4.0,MYS
643,201501,3,12.0,
644,201805,6,24.0,LUX
645,201908,77,308.0,DNK
646,201909,21,84.0,GBR
647,201611,2,10.4,AGO
648,201509,4,16.0,KAZ
649,201506,2,12.0,IRN
650,201801,4,16.0,AZE
651,201806,6,24.0,ESP
652,201912,9,36.0,GBR
653,201606,88,358.0,WST
654,201808,3,12.0,AUT
655,201703,4,16.0,NLD
656,201910,51,211.2,UKR
657,201806,3,12.0,COL
658,202012,5,21.2,CHN
659,201911,16,64.0,GBR
660,201804,1,4.0,NZL
661,201907,1,4.0,PHL
662,201903,6,28.799999999999997,NLD
663,201911,4,16.0,DNK
664,202001,4,16.0,SAU
665,201904,2,8.0,DNK
666,201512,1,7.0,NGA
667,202001,2,8.0,NGA
668,201809,2,8.0,ISL
669,201908,1,4.0,CHN
670,201903,2,8.0,LVA
671,201909,1,4.0,LKA
672,201812,3,12.0,BLR
673,202005,4,16.0,EST
674,202005,2,8.0,NOR
675,202007,3,12.0,MMR
676,202008,8,32.0,FRA
677,202008,2,8.0,ITA
678,202009,6,28.799999999999997,FRA
679,201611,64,286.6,RUS
680,201611,14,56.0,CHE
681,201608,66,264.0,DEU
682,201803,76,311.6,RUS
683,201610,39,162.0,BLR
684,201510,5,20.0,IDN
685,201803,18,78.0,ITA
686,201601,153,659.4000000000001,POL
687,201711,24,100.8,RUS
688,201708,4,16.0,VEN
689,201705,2,8.0,KOR
690,201702,2,8.0,CHL
691,201509,89,379.99999999999994,USA
692,201507,20,80.0,CZE
693,201505,8,32.0,LVA
694,201603,11,46.400000000000006,SDN
695,201901,813,3420.5999999999995,
696,201504,3,12.0,BEL
697,201509,5,20.0,NLD
698,201605,1,4.0,KEN
699,201810,6,24.0,ISL
700,201811,3,12.0,FJI
701,201603,2,14.0,FIN
702,201509,8,32.0,CYP
703,201909,2,8.0,KOR
704,201611,2,8.0,SEN
705,201701,45,190.2,UKR
706,201912,4,18.4,CHN
707,201503,4,16.0,KEN
708,201707,4,16.0,PSE
709,201806,6,24.0,CAN
710,201502,2,10.4,WST
711,201711,2,8.0,TUR
712,201905,37,158.2,EUR
713,201911,38,165.0,UKR
714,202010,99,409.79999999999995,UKR
715,202010,2,9.2,CHE
716,202011,5,25.4,ITA
717,201611,2,8.0,ARM
718,201912,14,56.0,SVK
719,201903,4,20.8,KWT
720,202003,2,8.0,TUR
721,201910,12,48.0,NGA
722,201907,1,4.0,IDN
723,201808,1,4.0,SGP
724,201901,4,16.0,IND
725,201812,3,12.0,IDN
726,201910,2,8.0,LTU
727,201910,3,13.2,KOR
728,201907,5,20.0,CAN
729,202012,1,4.0,ARE
730,201707,1,4.0,CHL
731,202007,26,125.0,DEU
732,202006,39,174.9,EUR
733,202008,1,4.0,VAT
734,202009,91,378.9,POL
735,201704,26,104.0,BLR
736,201702,2,8.0,NZL
737,201602,987,4123.7999982833835,
738,201611,2,8.0,NZL
739,201801,29,119.6,RUS
740,201705,28,114.4,RUS
741,201801,33,132.0,BGR
742,201802,57,228.0,EUR
743,201511,9,36.0,IRL
744,201604,2,8.0,GIN
745,201511,31,127.60000000000001,BGR
746,201703,7,28.0,AUT
747,201704,2,8.0,MLT
748,201804,3,13.2,BRA
749,201505,27,109.2,GBR
750,201509,83,335.6,CZE
751,201812,910,3936.8999999999996,
752,201608,6,24.0,SRB
753,201811,1,4.0,EST
754,201802,13,52.0,BGR
755,201607,10,40.0,ISR
756,201807,13,54.4,ITA
757,201510,4,16.0,AUS
758,201811,7,35.2,PRT
759,201908,2,8.0,ISL
760,202010,6,24.0,LTU
761,201906,3,12.0,NLD
762,201907,13,52.0,DNK
763,201707,1,4.0,SAU
764,201901,2,8.0,MMR
765,201808,1,5.2,DOM
766,202001,2,8.0,MEX
767,201610,2,8.0,ALB
768,201507,1,4.0,PHL
769,201904,3,12.0,SDN
770,201812,8,33.2,ETH
771,201910,4,16.0,NOR
772,201912,3,12.0,NLD
773,201704,1,4.0,HRV
774,202004,4,18.4,GBR
775,202005,5,22.4,ITA
776,202006,12,48.0,FRA
777,201704,5,20.0,EST
778,201707,155,653.3,EUR
779,201701,7,30.0,BEL
780,201801,4,22.0,SWE
781,201804,3,12.0,COL
782,201610,59,260.8,FRA
783,201705,45,187.2,UKR
784,201505,52,212.79999999999998,EUR
785,201801,9,36.0,NPL
786,201805,3,13.2,CHN
787,201506,2,9.0,SEN
788,201503,3,12.0,PER
789,201707,29,128.0,CHN
790,201612,5,20.0,NOR
791,201708,1,4.0,SYR
792,201805,14,56.0,ESP
793,201502,2,8.0,SVK
794,201611,8,32.0,LTU
795,201707,4,16.0,UGA
796,201802,2,8.0,MAR
797,201903,603,2552.7999999999993,
798,201607,23,92.0,VAT
799,201905,32,134.0,UKR
800,201703,3,12.0,DNK
801,202011,15,63.6,DEU
802,201809,7,28.0,THA
803,202012,5,20.0,CZE
804,201809,6,24.0,GTM
805,201907,3,12.0,AZE
806,201807,1,4.0,JAM
807,201911,3,15.600000000000001,MKD
808,201910,6,24.0,CHL
809,201605,1,4.0,CUB
810,201910,2,8.0,MKD
811,201606,5,20.0,LVA
812,202010,2,8.0,TJK
813,201910,2,8.0,MLT
814,201908,1,4.0,BRA
815,201701,2,10.4,TUR
816,202004,1,4.0,KHM
817,202005,4,16.0,FRA
818,202008,39,157.2,UKR
819,202006,2,8.0,TWN
820,202008,2,10.4,NGA
821,201702,18,72.0,EST
822,201612,6,25.2,BEL
823,201805,4,16.0,CAN
824,201610,21,85.2,ESP
825,201801,78,324.0,USA
826,201601,81,335.4,UKR
827,201512,35,146.0,RUS
828,201702,14,56.0,CZE
829,201503,66,270.0,EUR
830,201505,8,32.0,BRA
831,201604,56,228.0,WST
832,201602,2,8.0,BRA
833,201805,21,84.0,FRA
834,201512,6,24.0,ESP
835,201604,12,48.0,BEL
836,201503,9,36.0,ESP
837,201709,8,32.0,HRV
838,201705,3,12.0,AUT
839,201507,3,12.0,MKD
840,201504,1,4.0,NZL
841,201712,2,8.0,NOR
842,201810,8,38.0,LTU
843,201905,119,486.4,USA
844,201905,3,12.0,SAU
845,201812,6,25.2,WST
846,201807,8,35.6,ESP
847,201810,2,8.0,UZB
848,201811,10,52.0,AUT
849,201809,4,16.0,IRL
850,201806,6,24.0,CHE
851,201904,4,16.0,LUX
852,201906,8,35.6,IRN
853,201912,3,12.0,SWE
854,201910,2,8.0,ESP
855,201910,3,12.0,TJK
856,201711,7,28.0,IRQ
857,201601,1,4.0,BLR
858,201908,2,8.0,NGA
859,201905,1,4.0,LVA
860,202004,4,20.8,FRA
861,202007,7,29.2,RUS
862,202004,7,34.0,CHN
863,202008,67,282.2,POL
864,201608,9,46.800000000000004,JOR
865,201611,2,8.0,JOR
866,201805,19,78.0,LTU
867,201805,59,248.4,UKR
868,201704,2,9.2,ARG
869,201709,7,30.4,ITA
870,201709,19,85.0,BEL
871,201709,13,56.8,CHN
872,201801,34,139.5,DEU
873,201712,92,403.2,EUR
874,201508,133,545.8,POL
875,201701,47,195.4,DEU
876,201508,11,44.0,IRN
877,201904,39,175.20000000000005,FRA
878,201612,6,24.0,IRL
879,201509,10,40.0,JPN
880,201811,40,178.0,FRA
881,201703,1,4.0,FIN
882,201505,7,28.0,PRT
883,201907,2,8.0,JOR
884,201808,19,76.0,AUS
885,201910,16,64.0,CZE
886,201911,2,10.0,CHL
887,201607,5,20.0,MKD
888,201504,1,4.0,DNK
889,202010,3,12.0,NLD
890,201907,2,8.0,NOR
891,201601,2,8.0,FIN
892,201510,2,8.0,MDA
893,201609,1,4.0,KGZ
894,201809,2,8.0,PAK
895,201901,9,36.0,BEL
896,201806,14,56.0,FRA
897,201912,2,8.0,MKD
898,201808,2,10.4,MLT
899,201905,3,12.0,ARM
900,201904,11,44.0,BLR
901,201905,2,8.0,VAT
902,202010,3,12.0,FIN
903,201607,1,4.0,VEN
904,201909,2,8.0,HTI
905,201511,1,4.0,IND
906,202006,120,514.8,POL
907,202007,2,10.4,NZL
908,202007,3,12.0,SWE
909,202009,1,4.0,JPN
910,202009,7,28.0,VAT
911,201611,47,189.2,CAN
912,201703,21,90.5,GRC
913,201709,6,24.0,IRQ
914,201610,3,12.0,MAR
915,201610,16,64.0,CZE
916,201801,1,5.2,DZA
917,201712,9,37.2,SVK
918,201603,52,210.2,EUR
919,201801,1,4.0,URY
920,201803,3,12.0,CUB
921,201711,3,12.0,SRB
922,201508,82,328.0,DEU
923,201512,14,56.0,BLR
924,201512,4,16.0,PHL
925,201706,9,36.0,NOR
926,201507,5,20.0,ZMB
927,201810,14,56.0,ITA
928,201902,3,12.0,DZA
929,201506,2,8.0,BTN
930,201710,2,8.0,VEN
931,201909,5,21.2,EGY
932,201502,3,12.0,DNK
933,201607,2,8.0,SDN
934,201810,2,8.0,SWE
935,201604,1,4.0,CAN
936,201606,68,273.2,FRA
937,201605,1,4.0,COL
938,201807,9,36.0,CZE
939,201507,2,8.0,ERI
940,201612,5,26.0,TUR
941,202010,13,52.0,RUS
942,201606,17,68.0,CHE
943,201510,2,10.4,LBN
944,201607,2,8.0,NGA
945,201905,2,8.0,SOM
946,201603,1,4.0,IDN
947,202009,1,4.0,IDN
948,202009,4,16.0,NGA
949,201609,1,4.0,PSE
950,201609,1,4.0,VAT
951,201905,1,4.0,BOL
952,201906,1,4.0,KOR
953,201603,2,8.0,MAR
954,202004,1,4.0,KAZ
955,202007,3,12.0,EST
956,202009,12,49.0,BEL
957,201611,7,28.0,IDN
958,201704,2,8.0,AUT
959,201706,39,156.0,CZE
960,201801,14,63.0,FRA
961,201708,104,425.6,POL
962,201610,1,4.0,MEX
963,201705,3,12.0,SVK
964,201712,7,29.2,AFR
965,201605,14,56.0,GBR
966,201511,31,124.0,HUN
967,201512,25,100.0,FRA
968,201511,12,48.0,LVA
969,201710,31,137.2,DEU
970,201902,23,93.2,GBR
971,201902,79,326.8,IRN
972,201608,3,12.0,CHN
973,201908,158,638.3,UKR
974,201702,2,8.0,PER
975,201712,3,18.0,PSE
976,201701,4,18.4,SVK
977,201810,10,42.4,HUN
978,201607,10,40.0,LVA
979,201812,57,267.0,EUR
980,201808,30,127.2,RUS
981,201603,5,20.0,LUX
982,201710,8,32.0,CHE
983,201609,1,4.0,DOM
984,201901,33,132.0,ISR
985,201901,2,8.5,NLD
986,201703,4,17.2,AGO
987,201912,1,4.0,ISR
988,201803,1,4.0,MAR
989,201908,31,124.0,FRA
990,201502,1,4.0,GRC
991,201503,1,4.0,FIN
992,201904,15,62.4,LTU
993,202003,7,28.0,EST
994,201807,4,17.2,SDN
995,201710,1,4.0,NMR
996,201511,1,4.0,MEX
997,201909,1,4.0,ITA
998,202009,4,16.0,LBY
999,201909,1,4.0,TWN
1000,201908,7,36.4,LTU
1001,201809,6,24.0,AUT
1002,201902,8,32.0,YEM
1003,201610,2,8.0,NGA
1004,201607,1,4.0,ZWE
1005,201809,2,8.0,MEA
1006,201606,1,4.0,CMR
1007,201904,1,4.0,COD
1008,201504,1,5.2,ARE
1009,201701,5,20.0,EGY
1010,201701,2,8.0,AFG
1011,202004,19,77.2,USA
1012,202007,13,59.2,GBR
1013,202008,32,138.8,RUS
1014,202003,43,182.2,GBR
1015,201702,27,123.6,HUN
1016,201704,1,4.0,ISL
1017,201801,4,16.0,GRC
1018,201712,5,20.0,AUT
1019,201510,87,363.59999999999997,USA
1020,201801,3,13.2,NOR
1021,201701,2,8.0,NGA
1022,201509,2,9.2,ARG
1023,201505,1,4.0,IRL
1024,201710,33,133.5,FRA
