,MonthYear,Count,SumNumMentions,Actor2CountryCode
400,201601,1,10,SRB
401,202001,3,23,GRC
402,201808,5,12,BGR
403,201606,15,117,TUR
404,202003,1,10,ARG
405,201910,2,10,BOL
406,201904,3,10,PRT
407,201607,2,2,CIV
408,201811,1,6,PSE
409,201909,1,10,SYR
410,201803,1,10,IDN
411,201902,1,2,MCO
412,201612,1,8,IDN
413,201711,2,4,CYP
414,201812,1,10,FJI
415,202006,27,129,UKR
416,202006,4,26,AUT
417,202008,4,20,TUR
418,201611,932,6695,
419,201610,9,39,AFG
420,201801,6,18,IRN
421,201802,6,30,MDA
422,201510,29,148,HUN
423,201601,60,374,HUN
424,201509,19,116,IDN
425,201701,2,5,BOL
426,201511,3,3,JPN
427,201905,708,4845,
428,201906,5,12,FRA
429,202002,67,350,RUS
430,201511,9,33,AUS
431,201912,66,356,USA
432,201602,1,4,SWE
433,201609,1,10,NOR
434,202012,3,14,MDV
435,201508,7,25,IRL
436,201704,9,34,BGD
437,201812,19,105,HUN
438,201506,2,6,IND
439,201809,8,42,EGY
440,201501,1,6,DEU
441,201903,42,285,GBR
442,201903,7,34,BEL
443,201901,7,30,PAN
444,201601,5,20,ESP
445,202003,2,10,ALB
446,202003,8,46,LTU
447,201705,2,20,COL
448,201910,33,125,DEU
449,201606,230,1019,CHN
450,201606,7,55,NOR
451,201709,9,54,FIN
452,202001,3,10,PRT
453,201905,2,13,CAN
454,201606,2,8,AUT
455,201606,3,15,MDV
456,201710,1,10,ZAF
457,201910,3,30,TUR
458,202005,4,18,EST
459,202005,2,10,NOR
460,202007,3,7,MMR
461,202008,8,38,FRA
462,202008,2,10,ITA
463,202009,6,30,FRA
464,201611,64,394,RUS
465,201611,14,46,CHE
466,201608,66,215,DEU
467,201610,39,175,BLR
468,201510,5,20,IDN
469,201711,24,145,RUS
470,201601,153,621,POL
471,201803,76,352,RUS
472,201505,8,23,LVA
473,201509,89,411,USA
474,201507,20,167,CZE
475,201611,2,10,ARM
476,201701,45,185,UKR
477,201803,18,57,ITA
478,201509,8,50,CYP
479,201603,11,44,SDN
480,201603,2,10,FIN
481,201811,3,10,FJI
482,201509,5,38,NLD
483,201707,4,14,PSE
484,201503,4,10,KEN
485,201502,2,2,WST
486,201708,4,40,VEN
487,201912,4,40,CHN
488,201504,3,27,BEL
489,201901,813,5373,
490,202012,1,9,ARE
491,201702,2,12,CHL
492,201911,38,165,UKR
493,201705,2,8,KOR
494,201903,4,20,KWT
495,201711,2,4,TUR
496,201907,5,30,CAN
497,201806,6,24,CAN
498,201810,6,20,ISL
499,201611,2,20,SEN
500,202011,5,13,ITA
501,201901,4,12,IND
502,201907,1,2,IDN
503,201905,37,198,EUR
504,201910,2,8,LTU
505,201910,3,20,KOR
506,202003,2,2,TUR
507,202010,99,485,UKR
508,202010,2,5,CHE
509,201605,1,10,KEN
510,201909,2,10,KOR
511,201808,1,1,SGP
512,201910,12,60,NGA
513,201707,1,10,CHL
514,201912,14,21,SVK
515,201812,3,10,IDN
516,202006,6,33,BLR
517,202007,3,20,FRA
518,201611,3,18,IRL
519,201708,1,10,AZE
520,201803,111,593,UKR
521,201508,169,1003,UKR
522,201512,84,554,GBR
523,201802,1,8,NPL
524,201602,42,229,SVK
525,201703,313,1220,GBR
526,201604,10,82,HUN
527,201503,3,30,BGR
528,201705,4,22,AFR
529,201705,8,26,KAZ
530,201505,28,102,FRA
531,201609,100,502,UKR
532,201612,1,8,LUX
533,201611,3,20,URY
534,201707,2,20,RWA
535,201609,7,26,SEN
536,201504,2,8,SGP
537,201512,4,5,NLD
538,201806,43,229,UKR
539,201811,2,8,SVK
540,201702,1,10,GIN
541,202003,1,8,VEN
542,201610,2,10,IRQ
543,201705,1,10,BRA
544,201512,5,28,TUR
545,201608,13,50,TUR
546,201902,5,14,OMN
547,201902,1,1,SYR
548,201908,1,10,CUB
549,201910,5,18,LVA
550,201606,2,20,HRV
551,201903,3,10,ISL
552,202010,4,30,GRC
553,201909,4,17,NZL
554,201709,1,15,THA
555,201509,1,3,LBY
556,201803,2,10,AFG
557,201706,2,19,UGA
558,202003,1,6,COD
559,201607,5,24,IDN
560,201902,4,20,LKA
561,201811,2,2,RWA
562,202004,2,6,SVK
563,202005,20,113,EUR
564,202007,1,10,EGY
565,201608,51,263,RUS
566,201608,9,55,SVK
567,201702,82,552,EUR
568,201707,144,536,GBR
569,201805,1,10,PRT
570,201711,15,41,SWE
571,201803,3,6,CHN
572,201704,2,8,PER
573,201709,10,50,BGR
574,201611,5,27,KWT
575,201605,16,49,CAN
576,201510,29,96,FRA
577,201505,5,23,SWE
578,201706,4,22,ESP
579,201509,9,41,ITA
580,201711,3,12,BLR
581,202001,759,5046,
582,201603,7,41,ITA
583,201609,1,10,FIN
584,201604,2,7,ZAF
585,201707,2,4,NGA
586,202002,5,38,ESP
587,201507,1,8,AUS
588,201712,23,88,DEU
589,201612,18,77,LTU
590,201803,2,15,PAK
591,201605,12,42,BLR
592,201911,599,4516,
593,201901,8,35,CHN
594,201806,11,80,BLR
595,201512,2,13,AUT
596,201903,89,417,POL
597,201909,2,2,AGO
598,201906,10,32,CHN
599,201806,1,8,ARG
600,201902,166,571,POL
601,201607,74,395,GBR
602,201512,4,8,BRB
603,201610,7,14,AZE
604,201807,4,16,AFR
605,201807,3,9,ZAF
606,201703,2,10,SYR
607,201812,13,47,NGA
608,201812,16,64,SVK
609,201508,1,2,LBY
610,201709,2,12,BRA
611,201502,1,10,IRN
612,202012,1,10,AFR
613,201706,2,10,MUS
614,201904,1,10,NGA
615,201811,4,10,SEN
616,202004,17,95,UKR
617,202007,4,21,WST
618,202008,11,25,BEL
619,201610,2,4,KHM
620,201711,6,34,EGY
621,201801,76,400,UKR
622,201805,17,76,SVK
623,201805,6,26,AUS
624,201710,15,62,BGR
625,201704,8,28,AUS
626,201807,36,210,DEU
627,201505,4,8,OMN
628,201602,55,217,UKR
629,201505,8,56,ESP
630,201506,26,129,BEL
631,201801,6,19,PAK
632,201610,1,10,DNK
633,201706,4,30,BLR
634,201810,3,26,CHE
635,201804,35,166,HUN
636,201904,5,22,WST
637,201604,1,10,AUS
638,201909,17,32,LTU
639,201811,2,10,TWN
640,201806,72,305,USA
641,201806,28,141,BEL
642,201510,2,10,AGO
643,201706,1,20,KEN
644,201807,2,10,SYR
645,201601,2,7,JPN
