,MonthYear,Count,Actor2CountryCode
170,201908,134,POL
171,201911,3,BRA
172,201911,8,LBN
173,201908,6,MLT
174,201709,2,CMR
175,201504,8,CZE
176,201805,1,MKD
177,201802,12,EGY
178,201808,36,SYR
179,201808,4,EGY
180,201505,3,EST
181,201508,8,AUT
182,201903,36,UKR
183,201902,14,IRQ
184,201901,1,ZAF
185,201508,6,ISR
186,201712,2,NGA
187,201709,1,MEX
188,201911,1,VEN
189,201510,2,VNM
190,201705,18,LBY
191,201705,4,SOM
192,201605,2,AZE
193,202010,22,POL
194,202010,2,JPN
195,202002,2,BLR
196,201511,3,EGY
197,201703,3,WST
198,201510,2,THA
199,201912,6,TUN
200,201710,7,MLI
201,201811,38,PAN
202,201812,3,MAR
203,201703,5,ALB
204,201910,2,PHL
205,201612,2,CYP
206,201611,2,SDN
207,201909,3,ISL
208,201607,4,EST
209,201811,1,ARG
210,201909,5,ARG
211,201902,2,MKD
212,201607,19,CZE
213,201802,1,VEN
214,202001,5,GHA
215,201806,1,LBY
216,202005,133,FRA
217,202005,2,DZA
218,202005,3,MLT
219,202006,7,PAK
220,202006,1,TWN
221,202007,1,MLI
222,202008,5,UKR
223,201702,8,CZE
224,201608,10,AUS
225,201611,2,KAZ
226,201610,21,ESP
227,201612,57,BEL
228,201805,129,FRA
229,201802,1,QAT
230,201801,141,USA
231,201705,13,AUT
232,201808,43,ISR
233,201806,8,CHE
234,201811,46,AUT
235,201601,57,UKR
236,201805,14,CAN
237,201712,5,NOR
238,201503,68,EUR
239,201512,134,RUS
240,201702,5,EST
241,201807,18,ESP
242,201503,116,ESP
243,201602,2,BRA
244,201604,77,BEL
245,201810,14,LTU
246,201810,8,VNM
247,201711,2,IRQ
248,201506,4,NRU
249,201709,14,HRV
250,201505,9,BRA
251,201602,3,CYP
252,201604,8,WST
253,201905,183,USA
254,201809,8,IRL
255,201908,30,NGA
256,201712,6,AUS
257,201512,8,ESP
258,201911,11,ARG
259,201910,2,ESP
260,201504,4,NZL
261,201912,9,SWE
262,201904,1,LUX
263,202001,9,MDV
264,201508,2,TGO
265,201507,2,UGA
266,201908,1,TUN
267,202005,4,ECU
268,201601,1,BLR
269,201906,42,IRN
270,201905,2,LVA
271,201901,9,AUS
272,201901,1,LBR
273,201705,2,ARM
274,202012,4,CHE
275,201702,5,COL
276,202003,12,CHE
277,201703,1,TZA
278,201906,2,ARM
279,201807,1,CMR
280,201905,7,SAU
281,201605,1,IND
282,202005,20,ESP
283,202008,28,EUR
284,202009,1,MDV
285,201707,25,SWE
286,201707,26,IRN
287,201707,41,SYR
288,201706,161,RUS
289,201706,6,ARG
290,201706,65,UKR
