,MonthYear,Count,SumNumMentions,Actor2CountryCode
3256,201912,503,2037,TUR
3257,201811,201,835,DEU
3258,201911,38,186,AFR
3259,201808,133,512,SRB
3260,201702,8,28,OMN
3261,201702,9,60,BHR
3262,201910,90,412,HUN
3263,201906,385,1797,JPN
3264,201803,1,6,NZL
3265,201508,5,20,HUN
3266,202002,13,66,GEO
3267,201705,4,7,NMR
3268,201901,194,792,DEU
3269,201901,101,321,GBR
3270,201901,21,91,MKD
3271,201804,2,10,SEN
3272,201903,41,106,AUT
3273,201911,4,20,IDN
3274,201602,3,10,SDN
3275,201812,10,67,CYP
3276,201812,1,2,NER
3277,201710,2,2,HTI
3278,201605,3,32,BHR
3279,201511,2,10,TUN
3280,201912,4,16,ARE
3281,201902,9,46,MYS
3282,201905,85,474,AUT
3283,201905,16,36,KAZ
3284,201702,2,8,SVK
3285,201907,7,40,SVK
3286,201804,8,21,MYS
3287,201610,3,5,KEN
3288,201906,4,26,DNK
3289,202002,6,24,UGA
3290,201902,7,23,SDN
3291,201903,2,8,MDA
3292,202011,11,56,AUT
3293,201811,1,10,LTU
3294,201904,11,44,COL
3295,201610,21,50,QAT
3296,202012,5,11,NLD
3297,201905,3,8,NMR
3298,201905,2,10,NAM
3299,201905,9,46,MEX
3300,201607,9,35,DZA
3301,201608,1,4,ARE
3302,201607,19,68,ARG
3303,201607,9,59,THA
3304,201606,12,64,AFR
3305,201606,10,30,JOR
3306,202012,5,18,AUS
3307,201910,1,10,IDN
3308,202004,424,2018,SAU
3309,202005,16,36,EGY
3310,202005,1,2,OMN
3311,202009,62,255,SRB
3312,202009,35,140,GBR
3313,202009,7,38,COL
3314,202002,392,1472,USA
3315,201801,28,102,PSE
3316,201805,119,530,JPN
3317,201805,13,49,ARE
3318,201803,35,149,CHE
3319,201803,77,312,ZWE
3320,201803,36,188,AZE
3321,201802,10,38,SSD
3322,201702,23,59,IND
3323,201706,21,114,BGR
3324,201509,95,382,EGY
3325,201604,4795,29006,
3326,201510,1600,5880,RUS
3327,201511,1576,6508,TUR
3328,201612,74,300,AZE
3329,201612,806,3968,JPN
3330,201712,117,628,SRB
3331,201712,22,57,CAN
3332,201712,36,224,PAK
3333,201703,12,30,KWT
3334,201704,2716,11110,SYR
3335,201611,173,585,GBR
3336,201611,12,56,NLD
3337,201705,16,36,VAT
3338,201705,329,2315,EGY
3339,201711,1,2,CYM
3340,201507,14,56,KOR
3341,201507,70,273,UZB
3342,201505,3,20,DZA
3343,201702,23,118,KOR
3344,201601,33,132,TKM
3345,201901,199,725,IRN
3346,201602,13,46,BEL
3347,201704,4,15,ALB
3348,201603,4,8,CZE
3349,201512,13,60,THA
3350,201807,36,144,CHE
3351,201610,17,71,KOR
3352,201610,1,10,MKD
3353,201611,25,70,THA
3354,201909,49,158,AFG
3355,201706,15,53,CAN
3356,201603,46,163,BEL
3357,201512,15,53,BGD
3358,201504,7,50,AGO
3359,201712,28,170,AGO
3360,201611,30,108,AFG
3361,201502,6,26,MDA
3362,201707,3,10,PRT
3363,201805,15,52,AFG
3364,201512,4,7,MEA
3365,201808,4,27,ARE
3366,201603,4,38,SEA
3367,201812,4,14,LBY
3368,201801,3,6,THA
3369,201809,101,481,PRK
3370,201810,27,200,CAN
3371,201509,5,18,MEA
3372,201502,4,30,SWE
3373,201611,6,21,SGP
3374,201705,2,5,MLT
3375,201608,19,104,BRA
3376,201506,2,10,LBN
3377,202010,2435,16989,
3378,201912,9,25,IRQ
3379,201902,6,28,ECU
3380,201708,3,10,NZL
3381,201701,5,20,TWN
3382,202002,7,26,SAU
3383,201909,2,8,BHR
3384,201605,2,10,DNK
3385,201702,4,9,DNK
3386,201901,1,2,MCO
3387,201609,2,8,SGP
3388,201709,4,7,IDN
3389,202011,2,2,SGP
3390,201805,8,54,ECU
3391,201509,2,8,NMR
3392,201903,1,7,ZWE
3393,201702,13,100,BOL
3394,201505,2,4,GEO
3395,201607,13,24,DJI
3396,202010,68,452,EUR
3397,201608,1,10,FJI
3398,201702,2,10,MLT
3399,201704,1,10,UGA
3400,201606,16,74,VEN
3401,201606,45,224,MDA
3402,201910,2,4,YEM
3403,201704,3,10,NZL
3404,202006,62,338,EUR
3405,202007,58,250,DEU
3406,202009,62,216,AZE
3407,202009,8,38,POL
3408,202003,7,14,SDN
3409,201801,912,3579,RUS
3410,201803,5,32,MDV
3411,201802,181,673,EUR
3412,201802,30,152,BGR
3413,201705,2011,7157,RUS
3414,201505,344,1333,GBR
3415,201602,6069,34985,
3416,201503,194,747,KGZ
3417,201712,2,16,ARE
3418,201712,13,94,CAF
3419,201703,26,93,AUT
3420,201602,27,106,VNM
3421,201705,1,4,CRI
3422,201608,66,308,SRB
3423,201803,16,36,DJI
3424,201602,30,143,THA
3425,201908,31,115,AZE
3426,201702,3,6,HTI
3427,201702,8,55,NZL
3428,201902,2,6,SSD
3429,201502,35,133,TUR
3430,201704,284,1422,BLR
3431,201505,34,182,KGZ
3432,201508,4,26,ALB
3433,201511,5,12,TWN
3434,201511,34,112,BGR
3435,201511,12,50,IRL
3436,201704,2,4,MLT
3437,201801,14,133,BGR
3438,201512,11,17,UZB
3439,201707,83,429,SAU
3440,201611,3,14,NZL
3441,201805,10,38,BOL
3442,201808,1,2,DOM
3443,201809,42,330,MDA
3444,201809,46,205,FIN
3445,202001,16,68,MEX
3446,202001,4,10,NMR
3447,201510,8,32,AUS
3448,201912,24,88,ARM
3449,201812,5064,32868,
3450,201807,34,144,ITA
3451,201909,3,18,DZA
3452,201911,92,366,EGY
3453,201911,22,69,LBY
3454,201610,3,8,ARE
3455,201610,5,30,PRK
3456,201909,5,20,BOL
3457,201910,55,233,NOR
3458,201904,21,81,SDN
3459,201706,1,4,BFA
3460,201502,5,10,IRQ
3461,201805,8,12,IRL
3462,201912,20,58,NLD
3463,201608,4,50,MLI
3464,201804,3,20,BRA
3465,201701,4,8,THA
3466,201812,4,17,ETH
3467,201704,7,24,HRV
3468,201509,4,13,CZE
3469,201610,13,59,ALB
3470,201506,2,10,GUY
3471,201601,1,2,GAB
3472,201906,24,98,NLD
3473,201901,8,42,CHL
3474,201907,1,10,DNK
3475,201602,4,23,PHL
3476,201911,2,20,ZWE
3477,202011,5,24,FIN
3478,201510,1,10,MDV
3479,201904,6,20,MEX
3480,201811,2,14,EST
3481,201811,9,49,PRT
3482,201709,2,10,CHL
3483,201811,14,56,LBY
3484,201607,42,227,ISR
3485,202010,5,32,LTU
3486,202003,4,14,ZWE
3487,202003,2,14,AUS
3488,202012,1,8,SWE
3489,202011,3,10,LBN
3490,201908,17,27,ISL
3491,202012,2,10,CAF
3492,201905,2,3,MLT
3493,202005,10,48,CHE
3494,202007,9,35,CAN
3495,202006,1,4,SVK
3496,202008,436,1682,USA
3497,201908,553,2352,TUR
3498,202008,9,66,SRB
3499,202009,1,6,LBN
3500,201711,18,63,SEA
3501,201706,36,115,AZE
3502,201503,252,1087,KAZ
3503,201603,184,936,TUR
3504,201612,4,28,AGO
3505,201708,45,179,LBY
3506,201701,121,699,HUN
3507,201512,249,1261,AFG
3508,201511,24,87,BEL
3509,201505,14,61,KOR
3510,201605,18,71,UZB
3511,201705,24,82,IRQ
3512,201608,163,549,FRA
3513,201609,7,40,PRT
3514,201601,80,298,ARM
3515,201702,102,360,AZE
3516,201503,15,52,THA
3517,201704,3,5,SYC
3518,201605,36,137,CHE
3519,201604,3,6,CHL
3520,201707,80,322,WST
3521,201805,35,153,TJK
3522,201808,347,1506,CHN
3523,201809,49,137,SAU
3524,202001,124,742,EUR
3525,202001,120,448,FRA
3526,202001,427,1777,DEU
3527,201707,7,40,CHE
3528,201812,180,709,IRN
3529,201811,3,6,NMR
3530,201911,65,266,ISR
3531,202002,19,99,KGZ
3532,201810,21,85,IRL
3533,202012,252,1093,TUR
3534,201510,2,10,VAT
3535,201907,37,140,ARM
3536,201705,11,32,NGA
3537,201512,6,17,ZAF
3538,201901,293,1095,SYR
3539,201801,5,33,KGZ
3540,201608,23,122,PAK
3541,202010,31,134,GBR
3542,201509,1,2,HTI
3543,201603,8,29,MNG
3544,201508,5,31,DZA
3545,201609,3,10,FJI
3546,201504,3,8,TUN
3547,201912,3,12,LVA
3548,201710,7,22,IND
3549,201702,5,28,VAT
3550,201907,21,90,AUS
3551,201504,2,12,DZA
3552,201904,15,47,LBN
3553,201904,3,12,TUN
3554,201707,4,8,PAN
3555,201709,3,5,LAO
3556,202002,2,4,SDN
3557,201805,2,10,CMR
3558,201903,6,24,ARG
3559,201707,3,10,DOM
3560,201710,2,10,PLW
3561,201708,1,8,CHL
3562,201904,3,13,BEL
3563,201909,1,2,NMR
3564,201812,4,18,AUS
3565,201607,140,690,BLR
3566,201607,46,156,CUB
3567,202010,135,537,BLR
3568,202010,491,1980,ARM
3569,201908,3,10,CHE
3570,202012,1,4,YEM
3571,201803,7,24,UZB
3572,201907,2,8,BTN
3573,201607,20,66,MNG
3574,201607,5,44,QAT
3575,201606,266,1734,EUR
3576,201703,4,10,TUN
3577,201803,1,10,COG
3578,201901,3,10,KWT
3579,202010,3,5,ZWE
3580,202003,241,1129,SAU
3581,202006,21,80,WST
3582,202007,2,2,MLT
3583,201709,28,139,MDA
3584,201709,10,35,BHR
3585,201803,44,201,POL
3586,201711,162,621,PRK
3587,201702,487,1989,IRN
3588,201702,639,2515,TUR
3589,201609,233,837,CHE
3590,201609,83,242,PAK
3591,201706,17,60,LBY
3592,201505,261,1186,BLR
3593,201502,2,6,GIN
3594,201612,1093,4417,IRN
3595,201612,542,2606,UKR
3596,201612,8,23,BHR
3597,201708,1,10,GUY
3598,201701,116,408,ISR
3599,201602,759,2836,IRN
3600,201502,49,199,EGY
3601,201508,21,74,CZE
3602,201502,24,81,SYR
3603,201711,2,20,MOZ
3604,201608,152,630,EGY
3605,201507,5,17,AGO
3606,201609,1,2,TJK
3607,201604,66,396,EGY
3608,201505,29,200,CYP
3609,201803,16,95,LBN
3610,201506,22,84,KGZ
3611,201908,18,77,BEL
3612,201702,20,66,JOR
3613,201702,23,126,IRQ
3614,201710,99,530,HRV
3615,201503,13,47,TKM
3616,201506,13,40,LVA
3617,201603,19,79,TJK
3618,201810,49,236,AFG
3619,201810,24,68,BEL
3620,201603,32,110,AUT
3621,201609,12,37,LUX
3622,201712,18,62,VNM
3623,201712,2,10,SWE
3624,201712,7,27,ESP
3625,201704,1,3,LKA
3626,201511,20,76,CUB
3627,201801,21,117,WST
3628,201807,10,32,TKM
3629,201707,66,349,ARM
3630,201909,6,12,NLD
3631,201808,169,799,EUR
3632,201809,256,1195,DEU
3633,201912,41,258,MDA
3634,201912,11,25,VNM
3635,201912,4,15,LAO
3636,201604,5,26,SDN
3637,201812,782,3949,UKR
3638,201811,46,166,AZE
3639,201811,8,51,ARE
3640,202002,10,23,IND
3641,201809,6,18,ESP
3642,201810,27,122,BGR
3643,201910,124,580,VEN
3644,201906,58,318,WST
3645,202012,4,17,AFG
3646,201904,102,523,AFG
3647,201904,156,775,JPN
3648,201904,9,60,HUN
3649,201512,4,15,MEX
3650,201912,6,13,CAN
3651,201710,9,19,NLD
3652,201503,2,18,LKA
3653,201812,33,113,LBN
3654,201810,5,18,KHM
3655,201511,4,24,MLI
3656,201807,3,4,OMN
3657,201801,13,35,UZB
3658,201809,3,5,BDI
3659,201705,1,8,ARG
3660,201905,14,52,ZWE
3661,201503,4,12,GEO
3662,201602,2,5,TWN
3663,201904,8,42,AUS
3664,201703,10,43,IRL
3665,201708,11,28,UZB
3666,201801,2,6,TWN
3667,201504,2,10,LUX
3668,201608,6,17,VAT
3669,202011,2,2,PHL
3670,201506,2,8,BRN
3671,201509,1,10,COD
3672,201908,2,10,ZAF
3673,201706,1,10,MAR
3674,202010,24,100,KGZ
3675,202010,2,12,IND
3676,201804,1,10,TUN
3677,201712,8,26,DNK
3678,201502,3,16,IDN
3679,201611,3,10,MAR
3680,202012,3,15,PER
3681,201503,2,5,MKD
3682,201705,2,2,LBR
3683,201904,6,6,GIN
3684,201812,1,6,IRL
3685,201904,475,2203,CHN
3686,202005,1,10,LVA
3687,202005,8,30,VNM
3688,202006,5,15,ETH
3689,202008,17,125,BOL
3690,202008,2,10,MDG
3691,202008,4,14,TKM
3692,202008,5,24,GRC
3693,202009,1,20,CAF
3694,201909,229,906,DEU
3695,202009,4,14,TJK
3696,201709,19,63,PSE
3697,201805,13,47,EST
3698,201805,10,23,CZE
3699,201609,3017,14995,SYR
3700,201711,15,64,NLD
3701,201802,127,502,FRA
3702,201802,32,126,KOR
3703,201802,29,153,JPN
3704,201711,25,107,KWT
3705,201609,15,49,LVA
3706,201709,7,40,MKD
3707,201706,43,200,MEX
3708,201605,22,121,AFR
3709,201601,217,894,CHE
3710,201512,820,4144,UKR
3711,201505,62,222,CHE
3712,201708,218,1006,ISR
3713,201611,176,624,FRA
3714,201610,265,1054,CHE
3715,201611,160,854,MDA
3716,201611,19,58,EST
3717,201611,73,347,SAU
3718,201708,408,1774,UKR
3719,201708,12,38,JOR
3720,201701,1400,6695,SYR
3721,201505,52,199,SRB
3722,201508,127,676,EUR
3723,201705,12,77,LTU
3724,201705,28,117,GRC
3725,201711,3,6,MLT
3726,201506,8,34,TJK
3727,201609,37,190,NGA
3728,201702,19,65,CUB
3729,201704,33,162,MDA
3730,201807,238,997,TUR
3731,201809,723,2570,USA
3732,201603,2,3,COG
3733,201511,5,15,LBY
3734,201807,14,44,AUS
3735,201509,3,18,LTU
3736,201707,6,18,LBN
3737,201909,67,410,MDA
3738,201709,11,40,EST
3739,201808,45,259,POL
3740,201604,31,129,MNG
3741,201804,31,83,JOR
3742,201807,9,56,BGR
3743,201909,16,52,TKM
3744,201812,6,17,MDG
3745,201910,160,629,FRA
3746,201911,28,97,PRK
3747,202002,4,13,ETH
3748,201810,31,101,POL
3749,201610,3,14,TZA
3750,201909,7,50,WST
3751,201912,28,88,PRK
3752,201505,4,8,QAT
3753,201809,9,38,AFR
3754,201701,3,12,KIR
3755,201801,1,3,PGS
3756,201812,5,28,CAS
3757,201806,2,10,IRL
3758,201701,3,10,GHA
3759,201504,1,10,BRN
3760,201907,79,353,SAU
3761,201907,2,10,SAS
3762,201905,3,10,PHL
3763,201906,4,8,GIN
3764,201911,1,2,BDI
3765,202001,12,42,AFR
3766,201907,17,56,YEM
3767,201608,6,38,ECU
3768,201605,1,10,MUS
3769,201901,15,53,IRQ
3770,201904,2,10,SVK
3771,201712,2,10,CRB
3772,201607,90,338,CHE
3773,201805,3,23,MOZ
3774,201607,18,55,IND
3775,201608,6,27,LVA
3776,202010,15,114,VEN
3777,201607,1,8,MRT
3778,201704,3,5,SEN
3779,201709,1,10,MEA
3780,201705,2,12,GIN
3781,201812,5,10,TWN
3782,201905,2,2,SGP
3783,202004,763,3456,RUS
3784,202003,3,24,BRA
3785,202005,12,37,TWN
3786,202006,53,142,AUS
3787,202007,38,147,AZE
3788,202007,5,14,NGA
3789,202007,4,12,GTM
3790,202007,12,38,ETH
3791,202008,88,357,IRN
3792,202008,53,330,PHL
3793,202008,3,20,CZE
3794,202009,277,1059,CHN
3795,202009,134,640,UKR
3796,202009,12,30,AUT
3797,202009,4,12,NLD
3798,201709,164,619,DEU
3799,201803,4,17,IRL
3800,201803,3,6,NMR
3801,201803,3,20,LUX
3802,201802,156,589,GBR
3803,201802,8,16,PRT
3804,201802,26,101,AFG
3805,201609,231,943,FRA
3806,201608,1012,3739,USA
3807,201706,1,10,NZL
3808,201503,172,799,EGY
3809,201601,603,2500,SYR
3810,201601,1,10,BRN
3811,201510,18,94,ITA
3812,201703,219,1026,BLR
3813,201708,343,1359,CHN
3814,201507,99,545,AFR
3815,201510,21,116,GRC
3816,201512,23,80,KGZ
3817,201506,217,1304,EUR
3818,201602,121,635,POL
3819,201510,75,379,JPN
3820,201705,2,7,SGP
3821,201705,10,44,SWE
3822,201806,203,993,TUR
3823,201512,3,10,MAR
3824,201512,3,16,LVA
3825,201709,2,10,TZA
3826,201609,9,51,CAN
3827,201512,54,413,WST
3828,201508,53,233,ARM
3829,201505,9,41,MAR
3830,201710,77,333,KAZ
3831,201504,22,82,NIC
3832,201704,205,1165,AFG
3833,201602,3,10,MUS
3834,201807,2405,8904,RUS
3835,201807,25,148,MKD
3836,201610,417,1829,DEU
3837,201810,182,677,EGY
3838,201504,20,126,AUT
3839,201711,3,10,PAN
3840,201602,5,30,SOM
3841,201808,110,428,FIN
3842,201809,70,253,VNM
3843,202001,405,1529,LBY
3844,202001,80,284,GBR
3845,201503,6,38,SAU
3846,201807,29,76,ARG
3847,201502,1,2,VNM
3848,201812,116,470,ARM
3849,201708,28,102,LVA
3850,201810,56,266,AUT
3851,201910,11,41,AUS
3852,201906,41,295,AFR
3853,202012,54,274,SRB
3854,201507,3,8,PER
3855,201904,13,34,BRA
3856,202002,6,25,CHE
3857,202002,3,22,CHL
3858,201502,2,10,AUS
3859,201909,5,16,PSE
3860,201508,3,16,ZAF
3861,201903,41,188,JPN
3862,201903,12,76,NGA
3863,201701,2,4,COL
3864,201502,2,20,VEN
3865,201601,3,5,TWN
3866,201808,13,56,HUN
3867,201808,5,20,VNM
3868,201604,2,4,NZL
3869,201603,2,4,BWA
3870,201904,59,245,AZE
3871,201508,1,2,MCO
3872,201605,6,21,LVA
3873,201701,24,121,IRQ
3874,201701,1,4,MMR
3875,201601,7,28,MAR
3876,201610,4,30,CHL
3877,201601,1,10,DNK
3878,201810,9,29,VEN
3879,201906,1,10,LKA
3880,201703,38,166,HUN
3881,202001,2,14,EST
3882,201806,1,8,CRI
3883,201611,13,33,MLT
3884,201903,3,10,AGO
3885,201712,10,26,LVA
3886,201909,3,16,MAR
3887,201712,1,2,QAT
3888,201901,2,5,KEN
3889,201808,3,18,MMR
3890,201609,1,10,CMR
3891,201805,1,2,VAT
3892,201607,15,63,PAK
3893,201607,9,29,VNM
3894,201801,8,40,ZWE
3895,201607,3,18,UGA
3896,201905,1,6,JOR
3897,201710,1,8,IRL
3898,201912,1,8,PHL
3899,201801,1,4,LVA
3900,201908,2,8,NZL
3901,202004,9,49,SWE
3902,202003,3613,25051,
3903,202003,15,48,ISR
3904,202005,20,78,KAZ
3905,202007,5,16,PRK
3906,201906,24,81,GRC
3907,202007,19,84,TZA
3908,201906,26,108,AUS
3909,202007,2,10,MNG
3910,202009,2,2,TKM
3911,202002,3494,22955,
3912,201709,1033,4092,USA
3913,201803,457,1758,TUR
3914,201709,49,146,LBN
3915,201803,5,20,THA
3916,201601,3731,21441,
3917,201602,413,1854,DEU
3918,201605,1010,4480,USA
3919,201709,3,13,MAR
3920,201711,2,16,ISL
3921,201610,39,144,POL
3922,201708,69,213,GBR
3923,201701,27,160,EST
3924,201507,215,1215,EUR
3925,201605,197,802,ARM
3926,201506,229,1079,ITA
3927,201502,189,829,BLR
3928,201703,22,61,MKD
3929,201703,3,10,PGS
3930,201504,158,621,TUR
3931,201806,1481,5759,RUS
3932,201503,24,78,LTU
3933,201509,11,28,LBN
3934,201604,18,58,LVA
3935,201702,30,156,URY
3936,201902,4610,28115,
3937,201902,18,90,ARG
3938,201507,30,182,MYS
3939,201810,189,1065,BLR
3940,201810,450,1967,CHN
3941,201909,30,189,AFR
3942,201706,2,2,SOM
3943,201509,18,78,IND
3944,201807,12,40,KNA
3945,201806,62,258,BGR
3946,201804,27,117,POL
3947,201804,7,22,UGA
3948,202001,11,50,WST
3949,201804,23,100,AFG
3950,201603,7,22,AFR
3951,201811,5169,32001,
3952,201812,38,135,KAZ
3953,201811,155,781,BLR
3954,201811,13,75,WST
3955,202002,37,100,LBY
3956,202002,12,77,AZE
3957,201809,26,109,GRC
3958,201707,4,11,LTU
3959,201708,17,48,BRA
3960,201708,11,48,IND
3961,201910,192,889,CHN
3962,201707,4,20,NPL
3963,201502,4,15,TJK
3964,201503,4,8,SLV
3965,201907,26,140,BRA
3966,201706,1,5,DMA
3967,201908,3,16,CYP
3968,201503,3,16,TJK
3969,201909,45,204,MNG
3970,201701,1,4,HND
3971,201910,12,36,WST
3972,201808,2,10,NLD
3973,201503,3,9,MLT
3974,202001,8,32,SEA
3975,201905,9,69,BGR
3976,201905,56,234,UZB
3977,201702,2,10,KHM
3978,201702,9,42,MAR
3979,201601,3,13,BEL
3980,202001,3,6,TCD
3981,201505,3,10,AGO
3982,202011,1,5,KHM
3983,201612,33,198,PSE
3984,201603,1,4,NZL
3985,201904,1,4,LVA
3986,201901,11,43,ARE
3987,201807,1,8,MUS
3988,201607,80,229,ARM
3989,201903,4,14,IRL
3990,201911,2,8,MLT
3991,201607,2,4,MMR
3992,201904,2,20,MEA
3993,201910,4,20,MEX
3994,201610,1,10,LUX
3995,201607,5,16,HRV
3996,201605,1,8,IRL
3997,201702,3,11,KEN
3998,202012,3,11,URY
3999,201606,4,25,ARE
4000,201804,16,62,YEM
4001,201708,2,8,PAN
4002,201511,1,2,MDV
4003,201912,1,10,IRL
4004,202003,13,91,ESP
4005,202003,1,2,MKD
4006,202005,6,18,ZAF
4007,202008,53,261,MEX
4008,202007,3,6,TKM
4009,202008,4,14,IRL
4010,202008,52,194,LBN
4011,202009,11,46,AFG
4012,202008,1,5,DNK
4013,201711,179,709,SAU
4014,201709,61,301,ARM
4015,201805,697,2651,DEU
4016,201803,22,74,MKD
4017,201803,12,49,AUS
4018,201803,5,16,BOL
4019,201702,1395,5250,RUS
4020,201609,17,64,HUN
4021,201506,618,2460,CHN
4022,201505,1129,4983,RUS
4023,201511,1283,5051,USA
4024,201505,171,721,TUR
4025,201612,3328,14980,SYR
4026,201712,192,871,PRK
4027,201610,23,59,KGZ
4028,201708,41,204,VAT
4029,201701,5775,32999,
4030,201701,12,85,BGR
4031,201510,28,118,BOL
4032,201503,20,91,LVA
4033,201510,11,63,PER
4034,201705,83,330,PRK
4035,201608,9,45,TKM
4036,201608,108,338,CHE
4037,201608,16,63,EST
4038,201504,33,172,JPN
4039,201702,14,43,FIN
4040,201509,13,49,AUS
4041,201902,311,1532,ISR
4042,201710,44,137,KGZ
4043,201605,94,409,IDN
4044,201704,266,1410,EGY
4045,201810,637,2561,SYR
4046,201706,3,10,TKM
4047,201504,21,104,HUN
4048,201504,5,14,MNG
4049,201806,300,1146,FIN
4050,201909,7,16,CAN
4051,201808,462,2434,UKR
4052,201809,19,65,PSE
4053,201809,10,16,LVA
4054,201804,12,42,CUB
4055,201804,11,73,MEA
4056,201601,4,24,DZA
4057,201812,13,59,POL
4058,201811,10,50,KGZ
4059,201911,84,532,EUR
4060,201911,10,40,CAN
4061,201911,13,75,SAU
4062,202002,19,72,EGY
4063,201607,12,63,PRK
4064,201910,57,198,GBR
4065,201910,8,55,CRB
4066,201906,521,2090,TUR
4067,202012,12,56,LTU
4068,202012,69,251,FRA
4069,202012,2,12,CAS
4070,201808,9,33,ARG
4071,201904,47,148,KAZ
4072,201907,19,72,KGZ
4073,201908,13,98,AFR
4074,201605,4,20,ZWE
4075,201805,7,34,CHL
4076,201901,29,120,PSE
4077,201903,63,269,SRB
4078,201706,3,16,VAT
4079,201701,1,2,MOZ
4080,201911,5,25,NGA
4081,201801,17,142,MUS
4082,201812,2,15,SEA
4083,201710,2,8,KEN
4084,201902,13,40,QAT
4085,201505,1,2,NMR
4086,201809,7,50,KGZ
4087,201704,2,20,MDV
4088,201907,56,302,CUB
4089,201601,3,5,MNG
4090,201906,37,102,BRA
4091,201610,6,22,MLT
4092,201509,3,8,PER
4093,201504,1,1,NMR
4094,201509,1,1,MYS
4095,201903,10,67,MYS
4096,201810,2,20,CAF
4097,201901,2,10,ZMB
4098,201812,9,30,EGY
4099,201909,2,3,MKD
4100,201902,1,2,MMR
4101,202002,1,2,SYC
4102,201607,39,188,IRQ
4103,201607,12,43,MAR
4104,202010,17,49,KAZ
4105,201910,2,6,NMR
4106,201802,3,18,HRV
4107,202005,10,33,NLD
4108,202005,16,96,AFR
4109,202006,20,66,ISR
4110,202006,26,113,BRA
4111,201908,3900,26435,
4112,202007,5,25,AUS
4113,201907,591,2816,TUR
4114,202008,1,2,BGR
4115,202008,2,4,URY
4116,202009,397,1489,DEU
4117,202009,13,78,VEN
4118,202009,4,9,BHR
4119,201709,2,16,BGD
4120,201805,364,2598,EGY
4121,201803,362,2936,EGY
4122,201803,53,317,BGR
4123,201802,17,119,WST
4124,201609,47,215,CUB
4125,201706,15,86,BOL
4126,201706,3,18,MLI
4127,201512,5223,29971,
4128,201601,76,329,PRK
4129,201504,288,1238,BLR
4130,201511,36,134,CYP
4131,201612,61,243,KGZ
4132,201805,6,21,NGA
4133,201712,81,358,AZE
4134,201503,56,250,ITA
4135,201506,3,4,SWE
4136,201705,62,289,WST
4137,202005,4,11,TJK
4138,201603,14,72,BRA
4139,201604,49,166,VNM
4140,201507,59,231,BRA
4141,201604,63,265,MDA
4142,201902,48,186,ARM
4143,201602,15,61,KOR
4144,201701,32,149,POL
4145,201807,39,263,HRV
4146,201810,54,284,ARM
4147,201810,67,317,JPN
4148,201509,27,104,SDN
4149,201511,12,43,EST
4150,201507,7,25,PRK
4151,201808,27,105,IDN
4152,201602,4,20,LTU
4153,201804,32,116,TJK
4154,201804,56,320,ZWE
4155,202001,31,139,BGR
4156,201512,2,10,PSE
4157,201812,148,681,AFG
4158,201911,11,54,UZB
4159,201910,124,760,EUR
4160,201910,126,505,EGY
4161,201906,238,1064,GBR
4162,201906,2,20,COD
4163,202012,15,69,JPN
4164,201607,25,86,BGR
4165,201504,20,75,LBY
4166,201512,2,2,TWN
4167,201705,11,52,NLD
4168,201908,6,20,LUX
4169,201908,13,44,EST
4170,201508,2,8,MKD
4171,201909,4,11,FIN
4172,201912,2,18,MMR
4173,201710,110,524,PHL
4174,201901,21,108,POL
4175,201608,6,25,HUN
4176,201511,4,18,QAT
4177,202003,18,91,AFG
4178,201609,2,20,IRL
4179,201902,6,10,LIE
4180,201809,11,24,IRQ
4181,201705,2,5,LUX
4182,201608,49,317,SWE
4183,201608,4,20,CHL
4184,201502,3,7,LVA
4185,201611,2,10,CHL
4186,202003,21,56,SRB
4187,201608,22,148,BOL
4188,201908,7,31,JOR
4189,201904,1,4,MLT
4190,201609,2,4,PGS
4191,201607,38,143,KAZ
4192,201805,2,10,BDI
4193,201712,8,11,YEM
4194,202001,1,4,NZL
4195,202012,9,47,POL
4196,201905,5,20,IRQ
4197,201908,2,20,ECU
4198,201610,10,22,BGD
4199,202009,1,4,PLW
4200,201704,3,8,GEO
4201,201606,21,62,VNM
4202,201606,237,817,AZE
4203,201607,2,10,CMR
4204,201811,3,11,IRL
4205,202002,1,4,COL
4206,201808,1,4,TGO
4207,202006,11,40,KAZ
4208,202006,16,58,AZE
4209,202006,9,19,PSE
4210,202006,1,8,BGD
4211,202008,119,492,GBR
4212,202007,2,8,THA
4213,202009,2,6,DJI
4214,201909,135,654,BLR
4215,201609,6949,40270,
4216,201709,45,233,WST
4217,201711,32,135,CAN
4218,201711,91,386,KAZ
4219,201801,39,206,SRB
4220,201804,6022,33274,
4221,201803,50,191,GRC
4222,201802,728,2635,USA
4223,201711,58,370,ARG
4224,201802,2,10,PRY
4225,201609,37,190,AUT
4226,201706,31,114,CUB
4227,201706,263,1201,FRA
4228,201504,4283,25578,
4229,201507,65,322,KAZ
4230,201605,12,30,PHL
4231,201805,23,127,LBN
4232,201701,16,49,ARE
4233,201508,289,937,SAU
4234,201510,206,771,ISR
4235,201603,75,308,GBR
4236,201507,16,44,GHA
4237,201602,20,79,IDN
4238,201603,51,222,AZE
4239,201702,20,66,AUT
4240,201702,6,17,AFR
4241,201702,81,597,KGZ
4242,201902,627,2531,TUR
4243,201902,451,2357,UKR
4244,201902,10,56,AUS
4245,201902,28,95,EGY
4246,201710,45,183,NOR
4247,201511,19,65,TJK
4248,201704,19,85,GRC
