,Actor2CountryCode,MonthYear,Count
293,GBR,201903,8201
294,AIA,201807,5
295,MAR,201901,175
296,MDG,201901,22
297,BEN,201907,12
298,AGO,201812,49
299,GHA,201712,217
300,VUT,201810,3
301,PLW,201910,38
302,CHL,201903,535
303,NER,201903,41
304,USA,201512,153999
305,JPN,201603,4518
306,LBY,201605,1119
307,HUN,201510,279
308,FRA,201511,19139
309,IRN,201506,6056
310,AUT,201511,871
311,JOR,201603,1437
312,SLV,201512,321
313,BMU,201510,150
314,ARG,201504,761
315,LTU,201604,170
316,NAM,201503,62
317,BGR,201510,264
318,IRL,201605,1860
319,KOR,201512,1461
320,LBN,201503,615
321,MDV,201502,378
322,NMR,201506,977
323,SLB,201605,18
324,ZWE,201703,419
325,COL,201904,735
326,ALB,201904,106
327,MKD,201612,324
328,GRC,201612,1404
329,FJI,201612,70
330,PNG,201612,36
331,ATG,201612,36
332,DZA,201506,332
333,LUX,201503,42
334,MDA,201502,41
335,BHS,201504,436
336,SVK,201511,52
337,SAS,201512,49
338,VEN,201912,991
339,SAS,201505,81
340,LIE,201603,17
341,SDN,201603,306
342,ZMB,201902,10
343,HRV,201902,44
344,BHR,201611,135
345,DMA,201611,17
346,JOR,201912,773
347,FIN,201912,178
348,MYS,201906,379
349,BFA,201609,30
350,STP,201711,1
351,AIA,201505,6
352,MDG,201511,30
353,GEO,201507,10
354,GRD,201512,47
355,LBR,201905,123
356,FSM,201812,14
357,DOM,201712,164
358,SAS,201712,139
359,LIE,201901,1
360,GEO,201610,41
361,BGR,201708,218
362,MUS,201708,86
363,UGA,201705,226
364,EST,201705,153
365,MEA,201603,11
366,MDG,201603,47
367,NLD,201706,1046
368,WSM,201706,114
369,NGA,201706,1047
370,BTN,201504,52
371,FJI,201706,169
372,CHL,201808,785
373,YEM,202010,212
374,CRB,202010,11
375,UZB,202010,15
376,FJI,201605,68
377,COK,201611,7
378,MOZ,201710,68
379,ABW,201902,6
380,GIN,201502,32
381,GNB,201611,1
382,ROM,201511,1
383,GMB,201904,46
384,EAF,201909,1
385,WAF,201710,29
386,ASA,201602,3
387,TTO,201905,88
388,KIR,201705,20
389,TJK,201706,24
390,SAM,201508,2
391,GNQ,201505,15
392,AND,201604,10
393,MOZ,202010,3
394,GNQ,201606,4
395,ATG,201912,14
396,GNB,201607,1
397,ASA,201703,5
398,VUT,201708,5
399,SAF,201508,4
400,MNG,201501,1
401,BRB,202004,61
402,NER,202004,13
403,MHL,202004,30
404,PRY,202007,19
405,NOR,202007,270
406,FRA,202007,2968
407,GMB,202007,15
408,USA,201907,134849
409,THA,202007,272
410,LSO,202007,15
411,BEL,202006,405
412,NZL,201906,661
413,HND,202005,163
414,SOM,202005,164
415,TMP,202005,3
416,TKM,202005,13
417,SYR,202008,980
418,ZAF,202008,138
419,SLB,202008,15
420,ATG,202007,23
421,NIC,201907,291
422,CAF,202006,10
423,CRB,202006,18
424,MCO,201906,320
425,ARE,202009,1653
426,BHR,202009,1230
427,CHL,202009,264
428,BLZ,202009,33
429,MOZ,201909,48
430,TMP,202009,2
431,NLD,201909,855
432,SRB,202002,107
433,GTM,201805,660
434,AIA,201709,36
435,RUS,201609,23293
436,BGR,201704,226
437,GTM,201811,687
438,SAU,201811,8997
439,PAK,201811,1867
440,AUS,201711,3737
441,LVA,201803,119
442,PER,201803,1078
443,NRU,201709,24
444,BEL,201707,612
445,USA,201706,159123
446,LTU,201707,141
447,HUN,201707,316
448,SAU,201607,2422
449,GIN,201707,57
450,JPN,201607,3915
451,LKA,201710,217
452,SEA,201711,589
453,ARM,201710,472
454,QAT,201810,527
455,ARG,201809,822
456,KAZ,201809,51
457,CAN,202012,3891
458,AFR,201801,3585
459,BEL,201801,643
460,DZA,201508,208
461,YEM,201608,815
462,EST,201608,193
463,DEU,201508,3852
464,WST,201608,962
465,LIE,201608,25
466,VNM,201508,2012
467,KGZ,201802,31
468,MKD,201909,160
469,PRK,201910,2296
470,NPL,201910,131
471,BEL,201910,819
472,VEN,201911,1019
473,SEA,201911,433
474,MRT,201802,8
475,MNG,202012,42
476,NZL,201702,996
477,ERI,201802,9
478,KWT,201806,398
479,WSM,202011,56
480,SAM,202011,1
481,BDI,202001,19
482,SLV,202001,351
483,SMR,202001,5
484,CAN,201901,6395
485,IRQ,201901,2325
486,TWN,201901,643
487,BRN,202001,8
488,WLF,201907,2
489,LBY,201702,1388
490,DZA,201702,246
491,GTM,201702,572
492,GIN,201807,29
493,URY,201901,90
494,KEN,201901,638
495,LUX,201901,66
496,ISL,201901,70
497,IRL,201812,977
498,NPL,201812,163
499,SEA,201812,81
500,SOM,201812,458
501,TTO,201812,92
502,LAO,201812,39
503,ATG,201903,23
504,CHN,201511,10528
505,PAN,201504,3136
506,CHE,201605,1750
507,HTI,201508,605
508,PSE,201510,2092
509,PHL,201511,3000
510,LKA,201510,327
511,MHL,201512,57
512,SGP,201601,336
513,BRA,201508,886
514,MNG,201508,91
515,CZE,201507,268
516,IRL,201512,1352
517,MMR,201603,395
518,GHA,201503,311
519,ASA,201802,16
520,HUN,201904,319
521,GIN,201612,72
522,TJK,201505,45
523,BOL,201510,465
524,LUX,201604,54
525,BLR,201507,243
526,UZB,201507,145
527,BFA,201506,14
528,DOM,201509,241
529,COG,201602,52
530,SAF,201902,9
531,EST,201611,210
532,BGR,201912,185
533,MDA,201912,44
534,MNG,201912,51
535,BFA,201912,22
536,NER,201505,40
537,SLE,201511,74
538,MHL,201511,46
539,WAF,201509,34
540,MDV,201905,1089
541,KGZ,201812,18
542,ISL,201712,97
543,MUS,201712,33
544,HND,201712,1265
545,MLI,201712,38
546,PNG,201712,23
547,CZE,201708,147
548,SWZ,201704,8
549,PLW,201702,6
550,HKG,201512,30
551,UZB,201604,45
552,GTM,202010,200
553,HND,202010,188
554,LAO,201508,38
555,FSM,201901,31
556,HRV,201706,87
557,HKG,201903,11
558,EAF,201803,3
559,BGR,201808,116
560,THA,201808,456
561,NPL,201606,220
562,UKR,202010,1323
563,WSM,202010,16
564,LBY,202010,102
565,TUV,201701,3
566,SHN,201710,1
567,MEA,201710,15
568,VCT,201905,85
569,SLE,201905,31
570,COM,201905,3
571,BMU,201607,88
572,JOR,201607,1151
573,RWA,201607,179
574,ALB,201607,345
575,IRQ,201606,4464
576,SAF,201507,4
577,SYC,201806,120
578,BEN,201811,8
579,ASA,201506,14
580,TON,201912,8
581,LIE,201606,16
582,SAM,201908,1
583,KIR,201912,9
584,HRV,201501,3
585,TUV,201606,2
586,CAS,201605,33
587,ISL,202004,39
588,NIC,202004,125
589,BHR,202003,54
590,KOR,201903,2153
591,FJI,202003,62
592,CHN,202002,20157
593,BRN,201904,266
594,LKA,201904,1567
595,TMP,202004,13
596,IRL,202006,1315
597,DZA,202006,104
598,IDN,202006,240
599,BRN,202006,40
600,ESP,202005,1552
601,NOR,202005,349
602,PER,202005,355
603,TWN,201905,835
604,SDN,202008,445
605,IRN,202008,3956
606,IND,202008,686
607,CYM,202007,11
608,LAO,202008,21
609,POL,201908,1857
610,ISR,201906,6234
611,SAU,202002,1088
612,SDN,202009,384
613,HRV,202009,113
614,SEA,201805,193
615,TUN,201805,129
616,PAN,201709,569
617,UKR,201609,3095
618,LVA,201805,153
619,TUR,201704,4444
620,AUT,201704,335
621,BTN,201704,20
622,CHL,201604,490
623,EGY,201604,2264
624,FRA,201703,6355
625,JPN,201703,5458
626,SAU,201708,1464
627,FRA,201811,8520
628,TTO,201811,58
629,ERI,201811,50
630,IDN,201810,1107
631,MEX,201810,11395
632,AUS,201803,3853
633,CHL,201803,792
634,VNM,201707,1692
635,BGR,201707,273
636,COG,201707,59
637,GBR,201607,12174
638,LUX,201707,43
639,PER,201711,543
640,NPL,201810,121
641,CIV,201810,40
642,ISR,201710,4594
643,TJK,201810,30
644,VEN,201809,2577
645,ERI,201809,62
646,MLT,201703,76
647,PER,201703,802
648,KOR,202012,771
649,MOZ,201810,35
650,IRN,201701,7874
651,DOM,201701,269
652,USA,201612,165170
653,THA,201802,414
654,AUT,201802,251
655,NZL,201807,649
656,LUX,201807,442
657,ECU,201910,289
658,IND,201911,831
659,SYR,201911,3720
660,BTN,201911,10
661,JOR,201808,1646
662,AUS,202011,1496
663,IRQ,201912,3541
664,CAN,202010,2378
665,ESP,202011,773
666,WST,201912,1021
667,WSM,202001,47
668,PNG,201807,34
669,HUN,202002,205
670,CHL,201902,369
671,LKA,201703,241
672,PRK,201712,7955
673,IDN,201701,601
674,BEL,201808,557
675,SDN,201701,1800
676,TKM,201702,33
677,LIE,201807,4
678,JOR,201901,954
679,CHE,201901,1929
680,GRD,201901,55
681,KIR,201910,37
682,AFG,201509,3230
683,ARM,201510,630
684,POL,201510,1285
685,SEA,201512,405
686,IDN,201512,435
687,NLD,201508,1335
688,SLV,201504,326
689,MYS,201507,942
690,RUS,201503,7953
691,AUT,201509,581
692,CMR,201602,139
693,IRQ,201511,6646
694,POL,201507,946
695,ITA,201511,2375
696,ARM,201508,514
697,VNM,201603,1883
698,PAN,201507,497
699,KNA,201509,43
700,KHM,201601,276
701,JAM,201602,529
702,DZA,201503,232
703,ECU,201510,234
704,VCT,201703,78
705,ISR,201612,11700
706,DZA,201612,146
707,LKA,201612,192
708,TTO,201505,166
709,BOL,201502,68
710,LKA,201504,295
711,MRT,201511,48
712,JAM,201509,520
713,SLB,201509,29
714,ARM,201601,323
715,QAT,201509,414
716,TTO,201509,168
717,DZA,201611,221
718,SAU,201610,3617
719,PAN,201912,277
720,GRD,201912,48
721,OMN,202002,72
722,HTI,201906,206
723,SUR,201906,15
724,PNG,201906,24
725,NOR,201905,556
726,VUT,201609,9
727,BGR,201609,186
728,BOL,201505,253
729,RWA,201603,104
730,ERI,201604,17
731,ECU,201502,37
732,PRK,201501,34
733,SYC,201905,13
734,DMA,201812,9
735,LKA,201712,137
736,THA,201712,417
737,SRB,201712,101
738,ETH,201610,324
739,SRB,201610,153
740,HRV,201708,106
741,DOM,201705,264
742,KAZ,201705,357
743,ABW,201705,28
744,WSM,201905,75
745,CRI,201502,65
746,BEN,201507,11
747,CRB,201504,88
748,BTN,201909,13
749,PRK,202010,579
750,SYR,202010,1008
751,GAB,201909,17
752,PRY,201502,17
753,FRA,201606,6464
754,HTI,201808,349
755,AND,201809,10
756,ASA,201502,3
757,ARG,202010,230
758,TTO,202010,37
759,SEN,202010,32
760,SLE,201902,53
761,CAU,201511,4
762,NER,201703,28
763,GEO,201808,5
764,AZE,201905,255
765,CMR,201905,86
766,KIR,202011,6
767,COK,201910,6
768,OMN,201607,56
769,NAM,201607,22
770,BHR,201606,283
771,BTN,201607,10
772,NER,202010,61
773,AIA,201507,4
774,CPV,201912,13
775,BEN,201610,3
776,TON,201606,33
777,CPV,201812,1
778,FSM,201512,13
779,CAS,201801,1
780,TMP,201806,1
781,BLZ,201501,1
782,BGR,202004,115
783,AFR,202004,2090
784,SOM,202004,150
785,THA,202003,348
786,FIN,202003,164
787,RUS,202006,7292
788,PHL,202006,766
789,ZAF,202006,207
790,DEU,202005,3075
791,PGS,202005,34
792,COL,201908,711
793,PAK,201908,3142
794,TJK,202006,10
795,MDV,201906,1041
796,AFR,202002,4179
797,LBR,202009,194
798,NOR,202009,357
799,SLB,202009,15
800,AUT,201908,349
801,UKR,201909,13940
802,FJI,201805,58
803,TON,201805,11
804,CUB,201709,3717
805,IRQ,201804,2312
806,HUN,201704,569
807,ARG,201604,1441
808,MEX,201604,6248
809,NGA,201708,904
810,PNG,201709,89
811,LVA,201708,134
812,ARG,201811,2268
813,ESP,201711,2042
814,SAU,201810,16296
815,CHL,201711,429
816,AUT,201803,484
817,JAM,201803,390
818,SWZ,201803,14
819,JAM,201707,505
820,ARG,201707,612
821,WST,201708,551
822,NER,201708,35
823,PER,201810,690
824,VCT,201810,128
825,ARM,201810,502
826,SLV,201802,476
827,PGS,201803,35
828,BHR,201907,295
829,DEU,201807,4743
830,,201808,695349
831,BWA,201809,58
832,NOR,201809,582
833,EGY,202001,1304
834,POL,201801,1155
835,MDA,201801,42
836,MWI,201801,28
837,PAN,201801,550
838,LAO,201801,72
839,BHS,201708,230
840,ARG,201608,963
841,MDG,201608,31
842,IND,201702,1329
843,VAT,201909,211
844,KAZ,201611,141
845,CHL,201807,571
846,VCT,201910,96
847,STP,201910,9
848,THA,201911,589
849,SOM,201911,221
850,RWA,201911,42
851,BDI,201801,36
852,FIN,201808,732
853,DNK,202012,314
854,QAT,202012,311
855,HND,201804,533
856,ECU,201804,294
857,ZWE,201806,333
858,SWE,202010,277
859,PSE,202011,620
860,SOM,202011,252
861,BHS,202011,164
862,MCO,202001,153
863,BGD,202001,237
864,PGS,202001,107
865,MCO,201908,259
866,MDA,201908,99
867,MLT,201902,78
868,PAN,201701,433
869,VNM,201602,1780
870,BEN,201702,19
871,HTI,201602,687
872,GAB,202003,5
873,CPV,201807,8
874,HUN,201901,234
875,TZA,201901,67
876,IND,201812,867
877,TWN,201812,426
878,GRC,201812,1155
879,JOR,201812,761
880,LCA,201812,85
881,BMU,201903,128
882,CRI,201903,211
883,WSM,201903,75
884,TTO,201903,100
885,ATG,201908,12
886,VCT,201510,84
887,RUS,201510,18695
888,ARG,201506,692
889,BLR,201512,329
890,URY,201506,199
891,CHL,201512,568
892,CRI,201601,167
893,SYR,201605,7761
894,BFA,201601,365
895,SYR,201601,6691
896,NOR,201603,583
897,NOR,201505,660
898,PAN,201505,450
899,PHL,201510,1026
900,YEM,201504,3175
901,SOM,201603,952
902,DEU,201603,3500
903,NMR,201507,1337
904,ARM,201511,441
905,PSE,201506,971
906,ARE,201511,760
907,PHL,201604,1863
908,MLT,201505,90
909,ARE,201505,728
910,MMR,201506,440
911,LBN,201504,769
912,IDN,201609,726
913,QAT,201609,532
914,PRT,201703,310
915,RWA,201703,101
916,PRY,202012,11
917,UGA,201912,65
918,ITA,201912,1834
919,GNQ,201805,5
920,URY,201612,115
921,MDA,201612,80
922,AUT,201902,547
923,KIR,201903,3
924,AGO,201503,126
925,LUX,201602,98
926,NAM,201507,88
927,ASA,201511,34
928,PRY,201511,79
929,TTO,201602,140
930,EST,201701,237
931,DNK,201701,470
932,LTU,201701,208
933,WAF,201701,37
934,COL,201912,409
935,SLV,201603,243
936,MLI,201506,69
937,WSM,202002,53
938,AZE,201906,381
939,FIN,201906,202
940,HND,201609,465
941,FSM,202002,21
942,TJK,201702,17
943,UKR,201501,17
944,NAM,201511,59
945,SDN,201905,225
946,BRA,201610,1304
947,GTM,201705,371
948,HUN,201705,391
949,UGA,201706,269
950,PGS,201706,150
951,ARE,201606,666
952,BFA,201808,18
953,TKM,202010,4
954,IDN,202010,455
955,MAC,201712,2
956,MKD,201710,90
957,SLE,201710,79
958,CPV,201710,9
959,ZMB,201703,47
960,AIA,201601,8
961,GAB,201809,2
962,BFA,202003,22
963,MDV,201501,9
964,BGD,201905,239
965,GEO,201608,9
966,MOZ,201607,78
967,PNG,201607,55
968,FJI,201607,49
969,VUT,201607,23
970,GAB,201910,3
971,SUR,201506,6
972,SUR,201606,12
973,SMR,201707,5
974,PNG,201501,2
975,TON,201508,7
976,CAS,201911,2
977,ASA,201507,1
978,COM,201607,10
979,COK,201904,2
980,LKA,202004,75
981,SAM,202003,2
982,,202006,624651
983,NIC,202007,180
984,BRB,202006,104
985,ECU,202006,113
986,JAM,202005,385
987,GAB,202007,6
988,SEA,202008,113
989,MYS,201907,323
990,BRA,201906,1264
991,IRL,202002,1264
992,HND,201908,739
993,SVK,202002,69
994,GRC,202002,1161
995,LUX,201804,62
996,EGY,201709,2252
997,EUR,201804,3594
998,GBR,201804,12020
999,SOM,201704,942
1000,IRQ,201704,3701
1001,GBR,201703,14311
1002,PGS,201604,416
1003,EGY,201703,2934
1004,IRQ,201703,5428
1005,VEN,201604,793
1006,USA,201711,152156
1007,VCT,201811,96
1008,TUN,201811,176
1009,SGP,201803,756
1010,PER,201707,516
1011,ECU,201711,203
1012,NOR,201711,485
1013,HTI,201711,676
1014,NER,201710,2490
1015,NIC,201810,333
1016,LTU,201810,63
1017,SRB,201810,90
1018,BDI,201810,30
1019,CYP,201803,167
1020,GAB,201803,8
1021,CRI,201907,151
1022,TZA,201907,80
1023,SDN,201809,151
1024,EUR,201712,2723
1025,DJI,201810,18
1026,TKM,201810,38
1027,NZL,201608,738
1028,ECU,201701,489
1029,BEL,201802,596
1030,LUX,201802,72
1031,GIN,201802,52
1032,MDA,201909,78
1033,UKR,201807,3401
1034,DNK,201807,406
1035,TZA,201807,91
1036,MKD,201910,279
1037,CHN,201910,12771
1038,JAM,201910,403
1039,UGA,201910,112
1040,ARM,201911,709
1041,KEN,201911,337
1042,UGA,202012,121
1043,MLI,202012,30
1044,ISR,202011,3616
1045,UKR,201912,10498
1046,MNG,201802,31
1047,MAC,201702,4
1048,AFG,201804,1319
1049,SAS,201804,76
1050,COD,201804,66
1051,COD,201806,166
1052,CYP,201806,107
1053,JOR,202011,394
1054,SLV,202011,107
1055,PRT,202011,117
1056,SRB,202011,85
1057,CHE,202011,372
1058,KAZ,202011,59
1059,BFA,202011,20
1060,SWE,201901,490
1061,DJI,201907,22
1062,MLI,202002,60
1063,DMA,201811,16
1064,ZMB,201908,53
1065,LBN,201701,761
1066,FSM,201805,30
1067,UZB,201901,22
1068,COD,201901,207
1069,ITA,201812,1879
1070,YEM,201812,1341
1071,UKR,201812,2642
1072,URY,201903,80
1073,SLV,201903,733
1074,FIN,201903,312
1075,JAM,201902,503
1076,USA,201507,175358
1077,CYM,201509,39
1078,CHL,201511,586
1079,ZWE,201604,214
1080,CUB,201504,9981
1081,GRC,201502,605
1082,FRA,201502,2044
1083,KWT,201602,195
1084,MAR,201602,335
1085,BLR,201509,440
1086,SWE,201604,542
1087,CHE,201603,1334
1088,HND,201602,363
1089,SSD,201511,130
1090,EGY,201601,1630
1091,MOZ,201509,42
1092,LBY,201505,1160
1093,GUY,201509,373
1094,KAZ,201504,176
1095,FJI,201603,62
1096,KAZ,201512,236
1097,SRB,201703,164
1098,GRD,201703,106
1099,UGA,201904,526
1100,CPV,201612,12
1101,KNA,201611,26
1102,HND,201902,387
1103,SAU,201611,1806
1104,ECU,201506,355
1105,ZAF,201512,303
1106,CRI,201503,181
1107,GHA,201510,356
1108,DJI,201503,120
1109,PLW,201701,15
1110,BMU,201505,148
1111,JOR,201902,1026
1112,CYM,201611,48
1113,GHA,201611,436
1114,BEL,201611,983
1115,VCT,201611,103
1116,TZA,201912,59
1117,HRV,201906,55
1118,CYM,201609,43
1119,SWZ,201609,44
1120,TCD,201510,211
1121,FIN,201510,209
1122,SAS,201509,64
1123,VAT,201506,419
1124,GIN,201511,77
1125,COK,201906,19
1126,AGO,201712,56
1127,CZE,201712,214
1128,FSM,201712,100
1129,VUT,201712,8
1130,TJK,201712,19
1131,KIR,201812,6
1132,MMR,201610,641
1133,VAT,201705,1214
1134,ASA,201705,12
1135,MLT,201507,44
1136,PLW,201807,9
1137,TTO,201601,81
1138,NRU,201903,16
1139,DJI,202011,14
1140,KEN,201706,755
1141,KIR,201601,14
1142,MDV,201606,1519
1143,TUR,201606,4138
1144,PNG,201603,31
1145,BFA,201908,6
1146,KIR,201902,12
1147,CAS,201805,2
1148,MNG,201710,42
1149,TUV,201504,10
1150,MRT,201705,16
1151,GNB,201902,25
1152,CYM,201504,48
1153,KNA,201512,17
1154,ERI,201705,15
1155,BEN,201607,8
1156,ZWE,201606,229
1157,TON,201707,8
1158,TMP,201705,3
1159,PNG,201606,110
1160,TCD,201606,357
1161,TUV,201512,5
1162,TUV,201807,3
1163,LIE,201503,6
1164,TGO,201506,4
1165,GNQ,201907,1
1166,EAF,201806,2
1167,LBN,201903,1013
1168,AFG,201904,2896
1169,GNQ,202004,4
1170,AFG,202006,2403
1171,SLV,202007,127
1172,GBR,201907,11304
1173,WSM,202006,56
1174,RUS,201907,9926
1175,USA,201905,146029
1176,FSM,202004,19
1177,JOR,202008,856
1178,PAK,202008,613
1179,UGA,202008,122
1180,BEN,202008,14
1181,SUR,202006,14
1182,TKM,202007,6
1183,VNM,202009,1088
1184,UZB,202009,50
1185,FIN,201909,285
1186,,202001,531616
1187,RUS,201805,14183
1188,SOM,201805,149
1189,AFG,201705,3423
1190,GBR,201709,9852
1191,BLZ,201709,120
1192,AFR,201709,2507
1193,UGA,201704,192
1194,BRN,201704,113
1195,BWA,201709,36
1196,BGD,201811,315
1197,NIC,201811,352
1198,CUB,201803,1449
1199,DJI,201803,182
1200,IRL,201802,1370
1201,DJI,201707,58
1202,NIC,201707,265
1203,VEN,201707,3687
1204,ISR,201607,4832
1205,PRK,201706,9733
1206,TTO,201711,72
1207,MEX,201711,5831
1208,FRA,201711,5678
1209,MLT,201609,127
1210,ALB,201810,97
1211,MAR,201810,115
1212,CRB,201810,16
1213,CHE,201703,1223
1214,BOL,201907,198
1215,PAK,201809,2945
1216,SGP,201809,1006
1217,GUY,201808,364
1218,NIC,202001,185
1219,BRA,201710,901
1220,BRA,201801,999
1221,IRN,201712,5174
1222,NER,201801,68
1223,ZWE,201801,336
1224,BOL,201608,473
1225,ARG,201802,787
1226,PAN,201802,503
1227,TZA,201802,70
1228,JOR,201807,1497
1229,COL,201910,509
