,MonthYear,Count,Actor2CountryCode
610,201709,2,BEL
611,201612,51,
612,201805,2,EUR
613,201806,1,BLR
614,201706,1,MKD
615,201903,2,SAU
616,201608,1,WST
617,202008,1,FIN
618,201706,1,EUR
619,201911,24,
620,201707,3,RUS
621,202012,18,
622,201611,5,RUS
623,201706,1,HRV
624,201811,1,ARM
625,201702,1,PAN
626,202012,2,EUR
627,201801,2,USA
628,201502,1,BLR
629,201611,1,TUN
630,201609,1,USA
631,201601,6,UKR
632,201810,1,LVA
633,201605,63,
634,201510,1,BGR
635,201703,2,ITA
636,201503,1,TWN
637,201503,1,USA
638,201606,2,TUR
639,202010,1,BLR
640,201609,2,POL
641,201705,1,BEL
642,201901,19,
643,201709,5,UKR
644,201609,1,SGP
645,201903,17,
646,201708,4,RUS
647,201708,1,TUR
648,201812,1,BRA
649,201512,7,LVA
650,201805,6,USA
651,202003,1,CAN
652,201704,1,MKD
653,201702,2,GBR
654,201609,1,HUN
655,201603,59,
656,202005,1,RUS
657,201903,1,GBR
658,201602,2,RUS
659,201605,2,POL
660,201610,1,CAN
661,201812,1,DNK
662,201606,3,CHE
663,201909,1,IRQ
664,201602,30,
665,201905,2,BEL
666,201707,4,CHN
667,202002,16,
668,201802,11,POL
669,201811,1,IDN
670,201704,2,UKR
671,201908,1,DNK
672,201702,3,UKR
673,201804,4,ESP
674,201704,1,DEU
675,201906,1,ITA
676,201809,2,FRA
677,201701,2,EUR
678,201603,3,MKD
679,201703,1,IRL
680,201709,2,DEU
681,201506,3,BGR
682,201602,1,BGR
683,201608,1,BGR
684,201902,7,EUR
685,201810,1,IRL
686,201711,2,IRQ
687,202008,1,RUS
688,201601,3,POL
689,201508,37,
690,201805,1,FRA
691,201505,29,
692,201809,1,UKR
693,201604,6,BGR
694,201605,1,EST
695,201905,2,USA
696,201509,1,LUX
697,202007,19,
698,201912,5,EUR
699,201907,22,
700,201608,1,ITA
701,201812,1,LTU
702,201511,2,FJI
703,201709,1,COL
704,201507,4,UKR
705,201906,2,RUS
706,201804,1,DNK
707,201506,1,LTU
708,201606,3,DEU
709,201703,12,EUR
710,201802,1,GRC
711,201704,1,PAN
712,201511,1,MKD
713,201801,1,MDA
714,201512,1,QAT
715,201607,1,CAN
716,201608,1,RUS
717,201804,1,FIN
718,201609,1,CZE
719,201708,1,EUR
720,201902,1,ISR
721,201705,1,USA
722,201506,1,HUN
723,202012,2,GRC
724,201706,1,UKR
725,201911,1,USA
726,201804,1,SVK
727,201911,1,UKR
728,202005,1,DEU
729,201509,69,
730,201811,1,RUS
731,201503,4,POL
732,201606,4,WST
733,201609,1,TUR
734,201511,1,SVK
735,202001,1,ISR
736,201804,1,HUN
737,201911,1,POL
738,201606,2,PRT
739,201506,3,GRC
740,201504,1,POL
741,201604,5,RUS
742,202010,10,
743,201701,1,LVA
744,202008,1,DEU
745,201909,3,USA
746,201803,3,UKR
747,201807,1,ARM
748,201708,1,FRA
749,201506,1,SVK
750,202001,1,FRA
751,201603,2,WST
752,201506,1,CAN
753,201605,2,CHE
754,201606,3,FRA
755,201511,1,FRA
756,201609,1,WST
757,201712,2,USA
758,201705,1,MCO
759,201706,2,HUN
760,202012,1,MCO
761,202009,1,WST
762,201601,2,BRA
763,201804,2,TUR
