,MonthYear,Count,Actor2CountryCode
0,202005,2,FRA
1,202008,23,UKR
2,202008,1,NGA
3,202006,1,TWN
4,201702,7,EST
5,201610,15,ESP
6,201612,4,BEL
7,201702,9,CZE
8,201705,1,AUT
9,201805,2,CAN
10,201801,43,USA
11,201805,10,FRA
12,201604,4,BEL
13,201604,40,WST
14,201512,20,RUS
15,201503,2,ESP
16,201601,58,UKR
17,201503,49,EUR
18,201712,1,NOR
19,201507,2,MKD
20,201811,7,AUT
21,201806,3,CHE
22,201602,2,BRA
23,201709,3,HRV
24,201905,56,USA
25,201807,4,ESP
26,201504,1,NZL
27,201906,4,IRN
28,201910,1,TJK
29,201711,3,IRQ
30,201905,3,SAU
31,201908,1,NGA
32,201904,1,LUX
33,201512,2,ESP
34,201810,3,LTU
35,201505,2,BRA
36,201810,1,UZB
37,201812,3,WST
38,201809,4,IRL
39,201910,2,ESP
40,201905,1,LVA
41,202004,15,RUS
42,202007,1,NGA
43,202007,1,AZE
44,202008,9,CZE
45,202009,2,NLD
46,202009,16,UKR
47,201608,19,USA
48,201708,6,CHN
49,201610,12,DEU
50,201703,31,HUN
51,201609,14,FRA
52,201608,1,LUX
53,201703,4,BLR
54,201803,5,IRL
55,201802,14,GBR
56,201803,22,LUX
57,201609,3,CAN
58,201709,39,DEU
59,201711,2,PAN
60,201512,9,WST
61,201807,22,RUS
62,201602,45,POL
63,201506,45,EUR
64,201512,15,LVA
65,201510,4,ITA
66,202001,12,GBR
67,201807,3,MKD
68,201508,1,MCO
69,201508,3,ARM
70,201503,1,OMN
71,201512,3,MAR
72,201504,2,AUT
73,201510,2,JPN
74,201510,1,GRC
75,201803,1,NMR
76,201507,1,PER
77,201905,1,JOR
78,201504,1,ETH
79,201705,16,SGP
80,202001,1,LBY
81,201701,1,COL
82,201810,1,AGO
83,201810,1,VEN
84,201808,4,HUN
85,201807,2,ARG
86,201810,5,TZA
87,201903,4,JPN
88,201809,1,VAT
89,201710,1,KAZ
90,201708,1,LVA
91,201711,2,HRV
92,201810,1,AUT
93,201903,1,ALB
94,201906,2,AFR
95,201909,1,MAR
96,201809,2,VNM
97,202001,1,EST
98,201910,2,AUS
99,201503,1,SAU
100,202002,1,CHE
101,201812,1,ARM
102,202009,1,AUT
103,201507,1,AFR
104,201809,2,SSD
105,202004,8,ITA
106,201907,18,RUS
107,202009,1,BGR
108,201508,615,
109,201701,2,LUX
110,201706,5,GRC
111,201703,2,CHE
112,201807,1,EGY
113,201602,3,EST
114,201512,15,AFR
