,MonthYear,Count,Actor2CountryCode
382,201512,2,JPN
383,201607,31,WST
384,201607,6,IRL
385,201807,2,GRD
386,201610,6,CAN
387,201611,1,KOR
388,201806,2,MDV
389,201704,7,ESP
390,201802,1,MDV
391,201802,2,PSE
392,201706,3,JPN
393,201704,4,HUN
394,201705,2,ISR
395,201605,1,CYP
396,202010,1,AZE
397,202004,385,
398,202005,1,KOR
399,202003,46,POL
400,202005,3,CUB
401,202009,3,CAN
402,201712,637,
403,201709,4,ESP
404,201702,8,AUS
405,201901,3,AFR
406,201910,8,IND
407,201506,3,PSE
408,201604,5,ISR
409,201610,90,UKR
410,202010,3,ESP
411,201711,3,HUN
412,201608,792,
413,201508,3,WST
414,201911,10,FRA
415,201612,74,RUS
416,201504,1,NLD
417,201502,1,CHE
418,201906,34,RUS
419,201509,7,TUR
420,201702,2,SWE
421,201902,1,BLR
422,201608,5,WST
423,201809,5,CAN
424,201905,22,RUS
425,201908,2,NLD
426,201809,1,SGP
427,201708,85,DEU
428,201801,4,CAN
429,201506,1,GAB
430,201602,3,BLR
431,201610,4,IRL
432,201710,44,UKR
433,201707,2,TUR
434,201703,3,ARG
435,201809,4,BLR
436,201703,4,KOR
437,201708,1,MEX
438,201703,2,EGY
439,201711,1,CMR
440,201607,1,DOM
441,201905,9,GRC
442,201708,1,NLD
443,201812,3,PHL
444,201812,3,VEN
445,202003,14,RUS
446,201703,144,UKR
447,201709,21,EUR
448,201503,717,
449,201509,632,
450,201611,37,USA
451,201702,6,CAN
452,201804,87,RUS
453,201507,5,ISR
454,201611,1,TZA
455,202001,21,ITA
456,201510,7,TUR
457,202011,31,EUR
458,201909,9,HUN
459,201906,1,NOR
460,201812,2,NZL
461,201707,7,IRQ
462,201507,1,MLI
463,201507,1,CAN
464,201801,2,PER
465,201807,3,HUN
466,201901,3,HRV
467,201710,4,WST
468,201712,1,TUR
469,201609,3,BRA
470,201905,14,HUN
471,201704,1,CHN
472,201609,4,GRC
473,201603,1,LVA
474,201805,2,AUT
475,202001,2,KOR
476,201702,1,SAU
477,201608,1,DNK
478,201712,1,NZL
479,202005,4,CHN
480,202004,3,HUN
481,202006,2,MEX
482,201509,7,IRQ
483,201510,17,GBR
484,201904,464,
485,201702,5,LTU
486,201711,45,EUR
487,201711,1,NZL
488,201908,6,AUT
489,201505,2,ISR
490,201901,4,BLR
491,201810,1,PAN
492,202002,5,NLD
493,202002,1,ITA
494,201508,3,AFR
495,201502,1,ITA
496,202011,16,USA
497,202011,53,POL
498,201908,5,CAN
499,201508,5,SYR
500,201905,22,LTU
501,201809,24,ITA
502,201706,3,ISR
503,201605,1,EST
504,201701,2,GRC
505,201702,1,DZA
506,201704,17,EUR
507,201809,5,HUN
508,201912,1,JPN
509,201912,2,BEL
510,201805,6,ISR
511,201812,2,CAN
512,201702,2,VEN
513,201608,2,CZE
514,201606,3,EGY
515,201607,1,JPN
516,201604,2,ARM
517,201804,1,BLR
518,201905,1,PRT
519,201711,56,USA
520,201811,4,HRV
521,201512,58,POL
522,201509,6,AFG
523,201603,90,USA
524,201808,15,SWE
525,201505,3,AZE
526,201504,5,ITA
527,201809,2,ISR
528,201612,41,ITA
529,202009,2,IRL
530,201603,2,WST
531,201604,9,EUR
532,201706,6,LTU
533,201607,1145,
534,201511,2,VNM
535,202011,3,ESP
536,201608,2,ISR
537,201905,7,AUS
538,201805,1,MCO
539,202004,2,BLR
540,201608,7,ITA
541,201906,15,CZE
542,201505,1,BHR
543,202001,6,SWE
544,201911,1,CUB
545,201803,1,PSE
546,201608,1,HRV
547,201711,2,LVA
548,201711,4,DNK
549,201607,3,BRA
550,201610,1,JPN
551,201711,2,VNM
552,201710,1,MEX
553,202007,22,HUN
554,201712,12,HUN
555,201509,64,RUS
556,201505,69,DEU
557,201701,14,WST
558,201605,24,EUR
559,201507,1,ARG
560,201504,6,AFR
561,201803,3,COL
562,201803,1,JOR
563,201804,57,UKR
564,201804,10,FRA
565,201810,4,ESP
566,201804,23,EUR
567,201612,3,COD
568,201612,22,FRA
569,201509,2,PHL
570,202010,13,CZE
571,201510,3,ARM
572,201901,1,JOR
573,201710,1,AUT
574,201508,1,IND
575,201903,6,ESP
576,201911,4,NAM
577,201708,32,FRA
578,201610,5,SYR
579,202003,3,IRL
580,201712,4,SYR
581,201609,2,NZL
582,201707,14,ITA
583,201710,3,TUN
584,201708,6,ARM
585,201812,3,MEX
586,201701,1,FRA
587,202008,5,CHE
588,202007,5,AUT
589,202006,1,SWE
590,202002,30,DEU
591,201703,48,EUR
592,201803,7,LTU
593,201811,8,ITA
594,201601,5,AUS
595,201901,4,MDV
596,201809,2,MKD
597,201909,33,USA
598,201603,46,DEU
599,202002,1,MDV
600,201505,6,PNG
601,201608,4,MEX
602,201608,2,BGR
603,201706,4,HTI
604,201505,2,CHN
605,201810,10,MCO
606,201605,5,CZE
607,201510,4,PHL
608,201612,2,IRQ
609,201511,2,AFG
610,201905,81,DEU
611,201809,28,RUS
612,201708,13,BEL
613,201804,4,NLD
614,201508,2,PAK
615,201802,1,TUR
616,201510,1,DNK
617,201508,2,IRQ
618,201703,2,DOM
619,201812,4,MDA
620,201910,1,ALB
621,201712,4,WST
622,201705,5,JPN
623,201904,1,EGY
624,201609,2,MDV
625,201605,1,UGA
626,201907,3,ESP
627,201704,1,VNM
628,201604,1,PRT
629,201905,2,CHE
630,202005,2,IRQ
631,202007,1,TWN
632,201909,649,
633,201805,98,POL
634,201701,33,LVA
635,201603,38,RUS
636,201511,10,CZE
637,201504,28,EUR
638,201801,2,DMA
639,201502,8,FRA
640,201701,1,DNK
641,201906,3,SVK
642,201907,31,HUN
643,201907,14,EUR
644,201807,37,USA
645,201804,2,SWE
646,201605,22,BEL
647,201809,12,SVK
648,201503,1,CHN
649,201808,1,PSE
650,201608,11,AUT
651,202012,20,EUR
652,201806,1,IND
653,201510,2,CAN
654,201510,3,IND
655,202012,12,BEL
656,201807,1,PSE
657,201509,1,LVA
658,201611,5,CZE
659,201508,2,PRT
660,201609,5,WST
661,201809,8,FRA
662,201611,2,NIC
663,202001,1,FIN
664,201811,3,CAN
665,201904,1,BGR
666,202007,8,CZE
667,201703,172,POL
668,201701,65,USA
669,201805,13,NZL
670,201801,8,AUT
671,201909,26,GBR
672,201701,2,SWE
673,201501,2,
674,201608,1,MLT
675,201502,1,NLD
676,201706,41,DEU
677,201908,5,CHN
678,201506,3,WST
679,202001,1,SRB
680,201806,8,COL
681,202001,7,SAU
682,201510,1,AIA
683,201703,3,NLD
684,201806,6,ESP
685,201806,1,PAK
686,201506,2,IRN
687,201701,2,UZB
688,201911,8,GBR
689,201504,1,WST
690,201610,2,VNM
691,202012,6,CHN
692,201912,21,GBR
693,201910,15,UKR
694,201712,3,AFG
695,201901,2,BOL
696,201902,1,MLT
697,201903,1,NLD
698,201606,15,WST
699,201903,10,LVA
700,201804,4,LTU
701,201509,1,BRA
702,201609,1,BLZ
703,201808,7,AUT
704,202004,21,UKR
705,202005,1,PHL
706,202007,1,WST
707,202008,3,NLD
708,202008,1,BEL
709,202009,3,MEX
710,201801,39,UKR
711,201805,3,AUS
712,201704,2,AUS
713,201602,32,UKR
714,201505,5,ESP
715,201601,1,ETH
716,201710,1,SDN
717,201807,45,DEU
718,201801,2,FIN
719,201902,4,WST
720,201809,1,NLD
721,201806,29,USA
722,201806,1,SOM
723,201806,13,BEL
724,202001,2,SGP
725,201909,13,BRA
726,201909,2,DNK
727,201909,2,LTU
728,201506,1,MYS
729,201708,4,MDV
730,201804,34,HUN
731,201804,1,ARM
732,201610,6,DNK
733,201601,1,JPN
734,201610,1,KHM
735,201902,2,MEX
736,201704,2,BHR
737,201604,2,AUS
738,202005,31,UKR
739,202007,1,LBN
740,201604,81,POL
741,201704,78,RUS
742,201506,3,PRK
743,201901,5,FRA
744,201911,29,USA
745,201801,39,ISR
746,201511,22,EUR
747,201601,6,LTU
748,201907,45,USA
749,201710,4,AUS
750,201604,8,AFR
751,201608,106,POL
752,201608,106,UKR
753,201902,3,SVK
754,201706,10,ITA
755,201605,1,GRC
756,202003,2,PNG
757,202011,7,GBR
758,201801,7,TUR
759,201612,4,CHL
