,MonthYear,Count,Actor2CountryCode
380,201805,2,LAM
381,201810,4,GTM
382,201812,11,NGA
383,201508,1,LBY
384,201811,7,LBN
385,201505,5,NZL
386,202009,2,PAN
387,201910,1,BEN
388,201812,58,GRC
389,201812,5,SVK
390,201804,2,ARE
391,201909,2,AGO
392,201711,2,COL
393,201608,2,MMR
394,201608,1,NMR
395,201607,17,SEA
396,201705,2,KHM
397,201708,1,NMR
398,202005,10,CHE
399,202007,9,CAN
400,202006,1,SVK
401,202008,436,USA
402,202008,9,SRB
403,201908,553,TUR
404,202009,1,LBN
405,201704,3,SYC
406,201707,80,WST
407,201702,102,AZE
408,201702,5,VAT
409,201608,163,FRA
410,201608,23,PAK
411,201703,4,TUN
412,201701,121,HUN
413,201603,184,TUR
414,201706,36,AZE
415,201708,45,LBY
416,201609,3,FJI
417,201705,24,IRQ
418,201612,4,AGO
419,201705,11,NGA
420,201503,252,KAZ
421,201605,36,CHE
422,201907,37,ARM
423,201801,5,KGZ
424,201609,7,PRT
425,201503,15,THA
426,201505,14,KOR
427,201512,249,AFG
428,201511,24,BEL
429,201605,18,UZB
430,201601,80,ARM
431,201707,4,PAN
432,201604,3,CHL
433,201808,347,CHN
434,201805,35,TJK
435,201901,293,SYR
436,202002,19,KGZ
437,201707,3,DOM
438,201607,140,BLR
439,201607,46,CUB
440,201907,21,AUS
441,201912,3,LVA
442,201911,65,ISR
443,201805,2,CMR
444,201512,6,ZAF
445,201603,8,MNG
446,201810,21,IRL
447,201904,15,LBN
448,201904,3,TUN
449,201708,1,CHL
450,202012,252,TUR
451,202012,1,YEM
452,201809,49,SAU
453,201606,266,EUR
454,201504,2,DZA
455,202001,124,EUR
456,202001,120,FRA
457,202001,427,DEU
458,201508,5,DZA
459,201710,7,IND
460,202010,31,GBR
461,202002,2,SDN
462,201711,18,SEA
463,201904,3,BEL
464,201803,7,UZB
465,201812,180,IRN
466,201812,4,AUS
467,201907,2,BTN
468,201901,3,KWT
469,201903,6,ARG
470,201811,3,NMR
471,201909,1,NMR
472,201707,7,CHE
473,201709,3,LAO
474,201803,1,COG
475,202010,491,ARM
476,202010,135,BLR
477,202010,3,ZWE
478,201607,20,MNG
479,201908,3,CHE
480,201710,2,PLW
481,201504,3,TUN
482,201509,1,HTI
483,201607,5,QAT
484,201510,2,VAT
485,202003,3613,
486,202004,9,SWE
487,202003,15,ISR
488,202005,20,KAZ
489,202007,5,PRK
490,201906,26,AUS
491,201906,24,GRC
492,202007,19,TZA
493,202007,2,MNG
494,202002,3494,
495,202009,2,TKM
496,201702,3,KEN
497,201702,30,URY
498,201602,413,DEU
499,201702,9,MAR
500,201703,22,MKD
501,201604,18,LVA
502,201708,69,GBR
503,201708,11,IND
504,201703,3,PGS
505,201610,39,POL
506,201708,2,PAN
507,201708,17,BRA
508,201612,33,PSE
509,201701,27,EST
510,201709,1033,USA
511,201709,49,LBN
512,201803,457,TUR
513,201707,4,LTU
514,201605,1010,USA
515,201601,3731,
516,201706,2,SOM
517,201803,5,THA
518,201706,1,DMA
519,201507,215,EUR
520,201502,189,BLR
521,201506,229,ITA
522,201907,26,BRA
523,201605,197,ARM
524,201504,158,TUR
525,201603,7,AFR
526,201507,30,MYS
527,201601,3,BEL
528,201505,3,AGO
529,201909,30,AFR
530,201503,24,LTU
531,201707,4,NPL
532,201509,11,LBN
533,201804,27,POL
534,201804,23,AFG
535,201610,1,LUX
536,201810,189,BLR
537,201810,450,CHN
538,201806,1481,RUS
539,201902,4610,
540,201502,4,TJK
541,202001,8,SEA
542,202002,12,AZE
543,202002,37,LBY
544,201607,80,ARM
545,201509,18,IND
546,201709,3,MAR
547,201806,62,BGR
548,201811,5169,
549,201811,13,WST
550,201811,155,BLR
551,202001,11,WST
552,201809,26,GRC
553,201910,192,CHN
554,201910,12,WST
555,201905,56,UZB
556,201503,4,SLV
557,201904,1,LVA
558,201905,9,BGR
559,201910,4,MEX
560,201911,2,MLT
561,201503,3,TJK
562,201812,38,KAZ
563,201503,3,MLT
564,201902,18,ARG
565,202001,3,TCD
566,201901,11,ARE
567,201807,12,KNA
568,201807,1,MUS
569,201606,4,ARE
570,201511,1,MDV
571,201908,3,CYP
572,201607,5,HRV
573,201909,45,MNG
