,MonthYear,Count,Actor2CountryCode
0,202004,2,AZE
1,202005,73,CHN
2,201904,2629,
3,202005,1,ZMB
4,202004,2,SYC
5,202007,2,BGR
6,202006,4,MEX
7,202008,6,ARE
8,202009,6,MNG
9,201704,61,EUR
10,201702,28,VEN
11,201702,122,BLR
12,201608,5,CZE
13,201702,3,DZA
14,201705,69,SAU
15,201706,9,ISR
16,201609,5,PER
17,201706,2,BGD
18,201705,20,AFG
19,201612,2,SYC
20,201701,7,GRC
21,201702,3,ISL
22,201702,10,LTU
23,201702,3,THA
24,201611,1,SOM
25,201711,3,NZL
26,201711,56,EUR
27,201805,78,ISR
28,201804,29,BLR
29,201604,6,CUB
30,201604,201,ARM
31,201509,49,IRQ
32,201507,19,KGZ
33,201712,3,MUS
34,201701,1,IRL
35,201508,143,SYR
36,201511,8,GRC
37,201505,29,KAZ
38,201605,81,IRN
39,201805,1,SEN
40,201801,1,AGO
41,201510,62,GBR
42,201604,8,SEA
43,201505,4,ISR
44,201604,5,IDN
45,201605,4,EST
46,201602,8,BHR
47,201809,21,HUN
48,201809,5,ITA
49,201503,2,GAB
50,201508,7,AFR
51,201506,1,MLI
52,201502,7,ITA
53,201804,3,FIN
54,201510,2,ARG
55,201607,14,JPN
56,201805,3,ALB
57,201606,17,EGY
58,201606,86,IRN
59,201810,1,QAT
60,201812,15,QAT
61,201901,47,BLR
62,201901,1,LAO
63,201606,4,TJK
64,201812,8,CAN
65,201908,22,AUT
66,201908,4,CAN
67,201905,1,LTU
68,201808,1,CMR
69,201906,72,SAU
70,202002,6,OMN
71,202002,9,ITA
72,202001,2,VNM
73,201911,9,GRC
74,202011,50,USA
75,201910,2,BWA
76,201912,30,JPN
77,202002,4,NLD
78,202002,1,ALB
79,201902,2,SLE
80,202010,2,EGY
81,201912,1,BEL
82,201912,1,BOL
83,202005,23,EUR
84,202005,4,NGA
85,202004,1,SVK
86,202004,4,AFR
87,202007,10,EGY
88,202008,3,IND
89,202009,3,SAU
90,201702,76,EUR
91,201703,289,SYR
92,201707,11,NGA
93,201707,31,GBR
94,201608,423,RUS
95,201608,6,SVK
96,201703,19,AZE
97,201610,32,AZE
98,201510,175,FRA
99,201609,13,FIN
100,201707,14,SRB
101,201707,6,PAK
102,201708,5,ALB
103,201609,2,ZAF
104,201612,6,LTU
105,201601,171,IRN
106,201509,10,ITA
107,201706,1,JAM
108,201706,6,ESP
109,201705,5,MNG
110,201711,9,UZB
111,201711,35,BLR
112,201803,14,PAK
113,201803,68,CHN
114,201709,8,BGR
115,201705,1,KHM
116,201709,8,BRA
117,201712,25,DEU
118,201512,26,AUT
119,201711,1,SWE
120,201709,3,PRY
121,201502,69,IRN
122,201605,10,CAN
123,201605,112,BLR
124,201710,2,URY
125,201504,12,FIN
126,201704,1,PER
127,201603,11,ITA
128,201807,23,KAZ
129,201807,4,ZAF
130,201507,3,AUS
131,201810,25,CUB
132,201806,25,ARG
133,201505,6,SWE
134,201510,1,HTI
135,201807,14,AFR
136,201605,4,NIC
137,201508,1,LBY
138,201604,1,ZAF
139,201806,34,BLR
140,201703,1,PAN
141,201812,5,NGA
142,201607,54,GBR
143,201811,2,LBN
144,201804,4,QAT
145,201901,64,CHN
146,201804,1,ARE
147,201611,1,KWT
148,201805,1,PRT
149,201805,2,LAM
150,201711,1,COL
151,201607,7,SEA
152,201812,25,GRC
153,201902,15,POL
154,201812,1,SVK
155,201902,6,KOR
156,201906,250,CHN
157,201907,38,VEN
158,201904,6,NGA
159,201507,1,LBY
160,201903,15,POL
161,201911,2074,
162,201908,15,ISR
163,201910,1,BEN
164,202001,1753,
165,201907,5,FIN
166,202012,6,AFR
167,202004,45,CHN
168,202004,31,FRA
169,201905,16,ARM
170,202004,1,AUS
171,202007,176,RUS
172,202007,1,HND
173,202008,8,POL
174,201608,8,AFG
175,201703,22,FIN
176,201609,13,KGZ
177,201707,2,BRA
178,201612,8,YEM
