,MonthYear,Count,SumGoldsteinScale,Actor2CountryCode
0,202004,123,519.0,USA
1,202005,46,184.0,BEL
2,202003,111,471.30000000000007,GBR
3,202004,18,72.0,ISL
4,202007,99,422.40000000000003,GBR
5,202006,5,26.0,ARM
6,202006,1,4.0,VEN
7,202006,2,8.0,BDI
8,202006,2,8.0,SRB
9,202008,12,48.0,KOR
10,202008,239,1039.1999999999998,RUS
11,202008,6,25.2,AFR
12,202008,18,73.2,CAN
13,201709,9,38.4,TUN
14,201801,37,152.2,GRC
15,201604,153,657.8000000000001,SYR
16,201710,419,1725.3,FRA
17,201510,477,1999.1000000000013,USA
18,201506,17,74.0,MEX
19,201503,4,16.0,NAM
20,201505,9,40.8,IRQ
21,201505,89,364.3,EGY
22,201801,13,52.0,ARE
23,201510,16,64.0,AZE
24,201804,4,17.2,LBY
25,201504,67,276.8,CHE
26,201801,2,8.0,NOR
27,201506,36,144.0,NGA
28,201503,5,20.0,PRK
29,201709,8,32.0,PHL
30,201805,7,28.0,SWE
31,201701,8,32.0,NGA
32,201602,4,16.0,NMR
33,201509,10,43.6,ARG
34,201712,23,93.0,AUT
35,201704,5,20.0,NGA
36,201704,20,89.0,MCO
37,201712,2,8.0,VAT
38,201704,4,16.0,ISL
39,201505,7,30.4,IRL
40,201504,14,57.2,IRQ
41,201702,18,75.6,HUN
42,201605,6,26.4,QAT
43,201708,1,4.0,SSD
44,201611,2,8.0,ECU
45,201611,2,11.0,IND
46,201710,18,82.8,AFR
47,201602,1,4.0,LCA
48,201709,2,8.0,ZWE
49,201711,4,16.0,MDV
50,201601,5,20.0,ZAF
51,201608,24,96.0,KOR
52,201610,4,18.9,CMR
53,201504,3,12.0,LKA
54,201609,8,32.5,ALB
55,201602,10,40.0,DZA
56,201605,1,4.0,SAS
57,201503,3,12.0,JAM
58,201505,6,24.0,NGA
59,201607,8,35.599999999999994,MEX
60,201612,3,12.0,ZWE
61,201610,5,26.0,TKM
62,201706,2,9.0,CRI
63,201704,1,4.0,LIE
64,201606,2,8.0,KWT
65,201606,1,4.0,NER
66,201701,1,4.0,MDV
67,201704,3,12.0,JOR
68,201808,89,371.0,IRN
69,201811,262,1085.6,RUS
70,201512,2,9.2,VEN
71,201509,1,4.0,PRK
72,201808,2,8.0,BFA
73,201806,99,404.4,AUT
74,201809,8,32.0,ALB
75,201902,37,155.8,ARE
76,201906,541,2285.7999999999997,DEU
77,201906,4,18.4,MEX
78,201906,21,90.8,EGY
79,201806,13,53.2,DNK
80,201812,1,4.0,GIN
81,201908,92,368.0,PRT
82,201906,5,20.0,PSE
83,201903,2,8.0,JOR
84,202002,21,87.2,ARG
85,202012,27,110.4,UKR
86,202002,14,57.2,SRB
87,202002,5,20.0,LVA
88,202002,2,8.0,MNG
89,202010,15,60.0,SGP
90,201905,2,10.4,EST
91,202004,51,208.10000000000002,RUS
92,202006,6,28.799999999999997,AUS
93,202007,3,12.0,NGA
94,202008,10,40.0,CZE
95,202008,54,232.0,IRN
96,202009,21,96.0,UKR
97,202009,55,234.4,CHN
98,202009,14,57.2,NLD
99,202009,13,54.4,AUT
100,201709,700,2985.8999999999996,DEU
101,201805,24,108.0,VAT
102,201802,240,1001.0,GBR
103,201802,3,12.0,ECU
104,201802,8,44.4,AFG
105,201608,266,1146.2,USA
106,201803,7,28.0,IRL
107,201503,67,278.4,SAU
108,201604,12,48.0,NZL
109,201506,258,1047.7,EUR
110,201602,105,431.8999996185303,POL
111,201510,148,621.2,GRC
112,201510,59,255.2,ITA
113,201507,4,17.0,PER
114,201502,15,61.5,AUS
115,201504,36,147.4,AUT
116,201601,34,139.60000000000002,DNK
117,201610,927,3877.399999999999,DEU
118,201609,572,2354.6,FRA
119,201703,32,136.8,BLR
120,201503,64,277.5999999999999,EGY
121,201601,95,427.1999999999999,SYR
122,201602,5,20.0,MUS
123,201803,5,20.0,NMR
124,201803,14,56.0,LUX
125,201609,62,268.4,CAN
126,201705,10,44.8,SWE
127,201701,6,24.0,IRQ
128,201512,18,78.0,WST
129,201510,22,94.00000000000001,JPN
130,201705,9,39.6,BGD
131,201705,5,20.0,SGP
132,201801,6,24.0,ZWE
133,201708,104,419.2,CHN
134,201601,28,112.0,MAR
135,201508,7,28.0,MCO
136,201701,41,176.0,COL
137,201704,17,70.0,AFG
138,201609,2,8.0,CMR
139,201703,6,24.0,HUN
140,201603,5,22.4,TWN
141,201802,4,16.0,PRT
142,201508,6,24.0,ARM
143,201706,3,13.2,NZL
144,201505,2,8.0,MAR
145,201507,11,45.2,AFR
146,201602,3,13.5,SOM
147,201712,2,8.0,LVA
148,201608,2,8.0,LUX
149,201708,13,52.0,LVA
150,201801,1,4.0,ISL
151,201610,4,16.0,CHL
152,201710,10,42.4,IRL
153,201701,2,10.4,MMR
154,201508,3,12.0,ZAF
155,201805,2,10.4,PGS
156,201607,8,32.0,PAK
157,201806,50,221.20000000000002,TUR
158,201611,4,16.0,MLT
159,201607,3,14.4,VNM
160,201512,2,8.0,MAR
161,201807,458,1890.1999999999998,RUS
162,201503,2,8.0,AIA
163,201807,4,16.0,ARG
164,201904,28,112.0,BRA
165,201904,9,38.4,AZE
166,201606,2,8.0,LIE
167,201606,2,8.0,SGP
168,201807,34,136.0,MKD
169,201502,2,8.0,VEN
170,201908,2,14.0,NZL
171,201503,2,8.0,OMN
172,201808,9,36.0,FIN
173,201810,12,48.0,AUT
174,201509,1,4.0,BOL
175,201808,7,28.0,HUN
176,201808,10,41.2,VNM
177,201809,1,4.0,KWT
178,201810,60,258.0,EGY
179,201906,13,52.0,AFR
180,201809,1,4.0,VNM
181,201806,7,31.599999999999998,TUN
182,201809,3,12.0,VAT
183,202001,13,52.0,BRA
184,202001,560,2479.0,LBY
185,202001,295,1228.8000000000002,GBR
186,201903,9,37.2,JPN
187,201810,2,8.0,TZA
188,201808,2,8.0,TTO
189,202002,19,76.0,CHE
190,201502,1,4.0,ETH
191,201604,1,4.0,CMR
192,201903,6,24.0,NGA
193,201910,11,52.4,AUS
194,201903,3,12.0,ALB
195,201905,6,24.0,JOR
196,201909,2,9.2,MAR
197,202005,2,8.0,TWN
198,201812,1,4.0,ARM
199,202001,11,44.0,COG
200,202003,1,4.0,BRA
201,202004,4,16.0,CMR
202,202004,1,4.0,VEN
203,202005,6,26.4,ARE
204,202003,7,31.599999999999998,PHL
205,202006,29,140.0,LIE
206,202004,1,4.0,ARG
207,202006,3,12.0,MLI
208,202006,1,4.0,AIA
209,202006,2,8.0,BRB
210,202007,4,16.0,JOR
211,201908,687,2781.6,FRA
212,201908,56,251.0,UKR
213,202009,24,96.0,BEL
214,202008,3,14.2,IRQ
215,202009,26,119.6,IRN
216,202009,5,20.0,LBY
217,201709,150,600.0,IRN
218,201801,411,1678.6,FRA
219,201802,4,16.0,PAK
220,201608,100,416.2,CHN
221,201712,6,24.0,TCD
222,201712,28,113.2,AFR
223,201711,16,72.4,JOR
224,201803,2,8.0,MAR
225,201512,515,2180.300000000002,FRA
226,201502,297,1307.8000000000015,GRC
227,201509,9,36.0,NGA
228,201511,12,48.0,MEX
229,201711,4,18.4,UGA
230,201610,106,429.09999999999997,NGA
231,201605,233,981.4000000000002,GBR
232,201503,4,16.5,FIN
233,201512,2,8.0,NZL
234,201504,10,41.0,ARE
235,201801,2,8.0,ETH
236,201705,6,33.0,SVK
237,201708,63,254.4,POL
238,201508,10,47.2,ZMB
239,201509,26,107.0,ALB
240,201510,18,86.40000000000002,KEN
241,201503,12,48.0,URY
242,201611,18,73.2,IDN
243,201712,4,16.0,PSE
244,201704,28,115.0,AUT
245,201704,26,104.0,DZA
246,201805,2,8.0,HRV
247,201710,565,2364.2,DEU
248,201512,4,18.4,NOR
249,201701,21,85.2,AFG
250,201802,1,4.0,MCO
251,201706,11,48.8,CZE
252,201511,5,21.0,LVA
253,201706,5,21.0,NPL
254,201610,23,103.4,MEX
255,201711,5,20.0,VAT
256,201610,2,8.0,THA
257,201710,24,100.8,CHE
258,201511,9,36.0,HUN
259,201702,1,4.0,SOM
260,201701,41,177.2,EGY
261,201702,7,28.0,PER
262,201610,3,13.2,FIN
263,201703,2,8.0,AGO
264,201610,1,4.0,URY
265,201705,2,10.4,BOL
266,201607,8,32.0,LVA
267,201710,8,32.0,MRT
268,201611,2,8.0,KGZ
269,201803,3,12.0,SVK
270,201804,1,4.0,GIN
271,201606,2,8.0,KAZ
272,201512,3,12.0,NAM
273,201606,4,16.0,ERI
274,201503,2,8.0,SRB
275,201808,534,2186.2,RUS
276,201808,38,159.2,AGO
277,201809,44,189.89999999999998,JPN
278,201809,119,522.4000000000001,SYR
279,201809,39,158.4,AUT
280,201809,17,73.6,SRB
281,201901,43,213.79999999999998,NLD
282,201901,30,127.2,ISR
283,201809,5,21.2,LBY
284,201902,258,1093.8999999999999,GBR
285,201902,58,244.0,IRN
286,201810,2,8.0,HUN
287,201603,1,4.0,LUX
288,201812,94,435.20000000000005,EUR
289,201909,110,451.4,ITA
290,202002,38,155.6,BEL
291,201904,1,4.0,SGP
292,201902,1,4.0,YEM
293,201904,3,12.0,LTU
294,201910,1,4.0,PAN
295,201909,8,32.0,TWN
296,201912,19,84.2,ISR
297,201908,2,8.0,IND
298,201811,1,4.0,CIV
299,202011,7,31.599999999999998,PAK
300,201912,2,8.0,LBN
301,202003,1,4.0,EST
302,202003,1,4.0,NAM
303,202003,3,12.0,KEN
304,202007,4,16.0,VAT
305,202007,4,19.599999999999998,HUN
306,202008,13,59.0,SWE
307,202009,1,4.0,ZWE
308,202009,7,29.0,ARM
309,201805,24,97.2,SRB
310,201712,14,59.4,SYR
311,201803,3,12.0,SGP
312,201509,432,1771.8000000000009,RUS
313,201505,743,3052.8999999999987,DEU
314,201510,198,815.4000000000001,SYR
315,201605,183,819.1000000000001,EUR
316,201508,11,51.2,IND
317,201601,46,192.39999999999998,MLI
318,201610,89,372.8,SYR
319,201703,156,639.6999999999999,CHN
320,201804,216,907.6000000000001,EUR
321,201804,762,3148.1,FRA
322,201804,153,631.8,UKR
323,201803,1,4.0,JOR
324,201705,8,32.0,DNK
325,201705,1,4.0,VEN
326,201504,2,8.0,AFR
327,201602,3,12.0,KEN
328,201507,1,4.0,ARG
329,201602,32,134.0,AFR
330,201708,300,1233.8000000000002,FRA
331,201510,7,28.0,ARM
332,201605,11,47.599999999999994,PAN
333,201701,310,1270.6,FRA
334,201701,27,113.2,WST
335,201707,203,850.0,ITA
336,201707,10,42.4,MAR
337,201707,5,26.0,SOM
338,201712,8,32.0,HUN
339,201612,240,1003.6000000000001,FRA
340,201704,2,9.2,KHM
341,201704,13,54.4,TUN
342,201710,25,111.4,AUT
343,201702,64,259.2,CHN
344,201702,37,151.6,NGA
345,201603,19,76.0,AUS
346,201601,3,12.0,EST
347,201706,33,144.4,AFG
348,201703,3,12.0,ZWE
349,201504,2,8.0,BGR
350,201801,4,16.0,NGA
351,201609,7,28.0,NMR
352,201604,3,12.0,SOM
353,201701,14,56.0,PAK
354,201710,3,13.2,TUN
355,201604,2,8.0,UZB
356,201708,4,16.0,ARM
357,201712,1,5.2,MDA
358,201803,3,12.0,PAN
359,201801,1,4.0,NMR
360,201606,7,31.599999999999998,BFA
361,201608,5,20.0,FIN
362,201509,1,4.5,PHL
363,201606,3,15.600000000000001,LBY
364,201810,48,194.5,ESP
365,201906,3,13.2,SYR
366,201806,1,4.0,GHA
367,201907,158,650.0,CHN
368,201907,32,128.0,GRC
369,201903,18,75.6,ESP
370,201511,1,4.0,MUS
371,201907,22,90.4,CHE
372,201807,2,8.0,NAM
373,201812,8,32.0,MEX
374,201911,2,9.0,NAM
375,201810,4,16.0,EST
376,201909,2,9.2,BHS
377,201912,10,40.0,MLT
378,201908,2,8.0,FJI
379,201807,2,8.0,HND
380,201904,2,8.0,EST
381,201909,3,12.0,ZMB
382,202003,4,18.4,IRL
383,201906,2,8.0,IDN
384,202010,6,25.2,CZE
385,201806,5,20.0,ZMB
386,202012,4,22.0,KHM
387,202011,2,8.0,BRA
388,202004,5,22.4,SGP
389,202005,12,54.0,NOR
390,201905,177,734.6999999999999,EUR
391,202003,125,524.6,TUR
392,202005,2,8.0,EST
393,202008,269,1115.6,FRA
394,202008,23,92.0,ITA
395,202007,2,8.0,MCO
396,202008,9,42.599999999999994,MLI
397,202009,192,793.2,FRA
398,201803,67,275.4,ITA
399,201803,180,736.3000000000001,RUS
400,201711,29,119.4,TUR
401,201711,108,453.6,RUS
402,201608,636,2618.1,DEU
403,201601,149,601.4000000000001,POL
404,201602,66,290.69999999999993,IRQ
405,201509,510,2144.5000000000005,USA
406,201509,28,115.60000000000001,NLD
407,201505,46,184.0,LVA
408,201611,41,164.0,CHE
409,201611,253,1036.8,RUS
410,201712,4,18.4,EGY
411,201504,76,307.0,BEL
412,201610,141,566.4,BLR
413,201510,6,24.0,IDN
414,201610,203,847.8000000000001,IRN
415,201703,22,97.6,VNM
416,201507,11,44.0,CZE
417,201603,6,24.0,SDN
418,201609,2,9.2,MCO
419,201605,8,41.6,SWZ
420,201609,2,8.0,NAM
421,201512,26,118.40000000000002,PAK
422,201611,17,72.8,ARM
423,201708,24,96.0,PRK
424,201509,10,40.0,CYP
425,201506,2,8.0,KOR
426,201502,6,31.2,WST
427,201603,9,36.0,FIN
428,201601,1,4.0,ECU
429,201509,2,8.0,TZA
430,201710,3,12.0,ALB
431,201701,118,476.0,UKR
432,201503,4,16.0,KEN
433,201702,7,28.0,MLI
434,201707,12,48.0,CHL
435,201708,8,32.0,VEN
436,201706,2,8.0,PHL
437,201703,4,16.0,GAB
438,201608,1,4.0,THA
439,201702,2,8.0,CHL
440,201602,2,8.0,NPL
441,201802,1,4.0,MWI
442,201606,2,8.0,LBN
443,201508,1,4.0,BDI
444,201705,4,16.0,SRB
445,201509,2,9.2,VAT
446,201705,2,8.0,KOR
447,201604,1,4.0,MYS
448,201607,3,18.0,LKA
449,201610,2,8.0,VEN
450,201707,5,20.0,PSE
451,201609,6,24.0,COD
452,201601,2,8.0,AIA
453,201606,6,24.0,BOL
454,201806,139,565.0,CAN
455,201505,1,4.0,MCO
456,201904,45,181.2,SRB
457,201901,1841,7930.900000000002,
458,201507,2,8.0,JAM
459,201502,1,4.0,AGO
460,201808,3,12.0,SGP
461,201812,9,44.400000000000006,IDN
462,201909,11,53.6,KOR
463,201907,14,63.2,CAN
464,202001,6,24.0,ARE
465,201911,155,636.4,UKR
466,201911,12,49.0,CYP
467,201806,8,41.0,NMR
468,201503,1,4.0,LCA
469,201909,4,16.0,ARM
470,201808,1,4.0,NMR
471,201901,4,16.0,DZA
472,201812,8,32.0,MRT
473,201902,1,4.0,BWA
474,201810,2,8.0,ISL
475,201806,2,8.0,AGO
476,201901,1,5.2,IND
477,201901,9,37.2,UZB
478,201912,59,249.0,CHN
479,202012,58,238.8,ITA
480,202011,14,62.0,ITA
481,202012,2,9.2,SEA
482,201910,6,24.0,KOR
483,201903,2,8.0,KWT
484,201910,6,30.0,LTU
485,201908,3,12.0,PER
486,201912,2,8.0,SVK
487,201910,1,4.0,RWA
488,202010,15,66.6,UKR
489,202010,2,8.0,CHE
490,202011,1,4.0,VNM
491,201912,2,8.0,KWT
492,202003,14,66.2,CHE
493,202005,342,1414.1999999999998,FRA
494,202005,22,88.0,MLT
495,202005,3,12.0,DZA
496,201905,383,1552.4,USA
497,202006,11,59.0,PAK
498,202007,2,8.0,PAK
499,202008,50,204.0,UKR
500,202008,1,5.2,DZA
501,202009,4,16.0,GHA
502,201709,4,18.4,HRV
503,201805,1082,4418.599999999999,FRA
504,201805,47,203.8,CAN
505,201801,197,836.5999999999999,USA
506,201512,146,619.9000000000001,RUS
507,201503,174,769.2000000000002,ESP
508,201503,218,951.8000000000003,EUR
509,201604,31,146.20000000000002,WST
510,201512,27,110.4,ESP
511,201505,13,52.0,IND
512,201601,72,302.99999999999994,UKR
513,201604,79,318.4,BEL
514,201711,27,134.20000000000002,IRQ
515,201712,14,56.0,AUS
516,201712,3,12.0,NOR
517,201610,46,189.1,ESP
518,201601,41,179.0,BLR
519,201705,32,130.4,AUT
520,201605,12,52.8,IND
521,201503,6,24.0,BHR
522,201804,9,46.8,PGS
523,201802,3,12.0,QAT
524,201612,124,542.8,BEL
525,201504,5,20.0,NZL
526,201507,11,65.0,MKD
527,201505,7,28.0,BRA
528,201612,2,8.0,BGD
529,201702,17,73.3,CZE
530,201702,7,28.0,EST
531,201608,24,117.60000000000002,AUS
532,201505,1,4.0,NIC
533,201707,10,40.0,CRI
534,201708,6,25.0,NER
535,201708,5,20.0,SRB
536,201602,2,8.0,CYP
537,201705,1,4.0,ARM
538,201507,3,12.0,UGA
539,201504,1,4.0,BGD
540,201604,2,10.4,LKA
541,201710,2,8.0,TCD
542,201703,1,4.0,TZA
543,201512,1,4.0,FJI
544,201807,101,445.40000000000003,ESP
545,201808,51,217.8,ISR
546,201809,22,90.4,IRL
547,201810,7,32.8,LTU
548,201901,8,35.0,AUS
549,201807,4,16.0,CYP
550,201904,12,48.0,LUX
551,201908,3,12.0,LBN
552,201807,4,17.2,CMR
553,201806,23,96.8,CHE
554,201811,11,50.0,AUT
555,201906,337,1364.1,IRN
556,201905,1,4.0,LVA
557,201810,7,28.0,VNM
558,201903,5,20.0,PRK
559,201808,4,17.2,NER
560,201906,3,12.0,DZA
561,201809,2,8.0,NAM
562,201905,6,26.4,SAU
563,201904,4,16.0,UGA
564,201911,12,48.0,ARG
565,201806,2,8.0,MYS
566,201910,25,108.2,ESP
567,201902,2,8.0,NZL
568,202001,4,17.2,MDV
569,201912,7,35.5,SWE
570,202012,9,36.0,CHE
571,201908,1,4.0,TUN
572,201904,3,12.0,GHA
573,201812,4,16.0,ZMB
574,201812,3,12.0,WST
575,201903,3,14.9,NPL
576,201908,7,28.0,NGA
577,202011,5,20.0,KGZ
578,201910,1,5.2,TJK
579,202003,12,48.0,JPN
580,202008,9,36.0,PER
581,201805,10,41.2,ARM
582,201803,1,4.0,GRD
583,201804,924,3809.1,USA
584,201802,5,20.0,HUN
585,201509,779,3153.8999999999996,FRA
586,201505,407,1733.2000000000005,USA
587,201605,3244,13828.500000000027,
588,201512,16,67.4,SAU
589,201604,437,1771.9,TUR
590,201510,27,110.0,SWE
591,201506,43,195.39999999999995,DNK
592,201511,38,161.0,ISR
593,201611,22,97.60000000000001,AUS
594,201512,2,8.0,DZA
595,201703,7,29.2,EST
596,201703,270,1094.2,FRA
597,201605,9,36.0,ASA
598,201511,17,68.0,DNK
599,201801,12,48.0,AFR
600,201706,3484,14839.100000000011,
601,201705,10,50.2,NOR
602,201601,4,16.0,VAT
603,201511,3,13.2,PER
604,201605,20,81.2,AUS
605,201510,2,8.0,LVA
606,201512,8,32.0,SYC
607,201707,5,20.0,FJI
608,201712,6,24.0,HRV
609,201704,1,4.0,COL
610,201511,2,9.2,TGO
611,201703,20,83.6,SWE
612,201702,1,4.0,AGO
613,201503,3,12.0,ZAF
614,201508,10,40.0,THA
615,201610,6,24.0,LBR
616,201512,7,28.0,ARG
617,201704,3,12.0,GTM
618,201708,5,20.0,FIN
619,201802,5,20.0,DZA
620,201801,6,26.4,IDN
621,201603,2,8.0,LTU
622,201602,3,12.0,COL
623,201508,2,8.0,MLT
624,201601,2,8.0,HTI
625,201605,1,4.0,BRA
626,201607,435,1834.2,EUR
627,201610,2,8.0,SLV
628,201609,4,16.0,PHL
629,201612,1,4.0,TTO
630,201804,3,15.600000000000001,KWT
631,201704,4,16.0,PRT
632,201806,142,581.8000000000001,GRC
633,201605,2,10.4,TGO
634,201707,1,4.0,MLT
635,201603,1,4.0,DOM
636,201809,35,168.60000000000002,QAT
637,201601,3,12.0,KAZ
638,201806,21,85.2,NOR
639,201809,7,28.0,TUN
640,201902,400,1719.2,DEU
641,201905,18,72.0,FIN
642,201905,14,66.8,PSE
643,201809,2,9.2,YEM
644,201806,20,80.0,SWE
645,201811,1,4.0,GTM
646,201901,27,108.0,JPN
647,201907,9,36.0,NAM
648,202001,7,30.4,PRK
649,202001,208,841.9,IRN
650,201808,4,16.0,NZL
651,201907,4,16.0,LBY
652,201903,6,28.799999999999997,KOR
653,201904,39,167.60000000000002,NLD
654,201812,2,8.0,PER
655,201902,1,4.0,PAN
656,201904,2,8.0,THA
657,201911,16,73.0,AUT
658,201911,7,28.0,BGR
659,201910,43,178.0,BEL
660,201906,1,5.2,KAZ
661,201904,4,16.0,QAT
662,202001,12,48.0,HUN
663,201910,24,96.0,CHE
664,201910,11,48.8,ARE
665,201902,3,12.0,BEN
666,201909,40,167.7,SDN
667,201907,2,8.0,ECU
668,202002,1,4.0,ARE
669,202002,8,34.4,HUN
670,202010,1,4.0,SAU
671,202011,2,10.4,SVK
672,201912,7,28.0,NOR
673,201708,2,8.0,BGD
674,202004,30,120.0,JPN
675,202005,4,17.2,MDA
676,202007,2,14.0,WST
677,202008,16,67.0,BEL
678,202008,16,66.4,NLD
679,202009,2,8.0,MEX
680,202009,3,12.0,PAK
681,201709,30,122.9,GRC
682,201711,17,71.6,EGY
683,201801,98,421.1,UKR
684,201711,24,96.0,LBN
685,201602,255,1076.7999996185304,UKR
686,201604,20,80.0,PHL
687,201505,67,282.7,ESP
688,201506,162,653.0999999999999,BEL
689,201804,16,64.0,HUN
690,201804,11,45.2,NGA
691,201604,43,178.0,AUS
692,201603,24,106.0,DZA
693,201609,17,68.0,SWE
694,201805,14,56.0,AUS
695,201708,5,20.0,NAM
696,201708,63,261.6,IRN
697,201601,12,50.4,JPN
698,201601,4,16.0,KEN
699,201805,18,72.0,SVK
700,201612,46,188.2,CHN
701,201804,3,14.4,ARM
702,201704,6,26.4,GHA
703,201704,13,58.0,AUS
704,201611,4,17.0,MOZ
705,201601,8,32.0,CYP
706,201706,16,64.0,BLR
707,201711,1,4.0,KGZ
708,201610,14,57.0,NAM
709,201707,5,20.0,GAB
710,201608,1,4.0,JAM
711,201801,2,8.0,FIN
712,201801,4,16.0,PAK
713,201610,19,76.0,DNK
714,201710,7,28.0,BGR
715,201708,2,8.0,AIA
716,201511,1,4.0,PLW
717,201701,3,12.0,CYP
718,201711,3,12.0,ARE
719,201706,2,8.0,NER
720,201704,2,11.0,BHR
721,201605,1,4.0,TWN
722,201806,295,1242.2,USA
723,201806,111,454.2,BEL
724,201706,1,4.0,MYS
725,201507,3,12.0,MDV
726,201509,6,24.0,SGP
727,201807,655,2863.0,DEU
728,201807,3,15.600000000000001,TGO
729,201807,23,96.80000000000001,SYR
730,201904,21,85.2,ALB
731,201506,1,4.0,MYS
732,201809,42,172.4,NLD
733,201807,3,14.4,LBN
734,201904,23,94.5,WST
735,201810,22,95.5,CHE
736,201902,50,213.10000000000002,WST
737,201902,13,60.400000000000006,MEX
738,201812,1,4.0,BHS
739,201909,14,57.0,BRA
740,202001,3,12.0,SGP
741,201806,2,8.0,KEN
742,201905,16,70.0,AFG
743,201909,3,12.0,DNK
744,201909,10,40.0,LTU
745,201909,2,8.0,LAO
746,201812,1,4.0,CIV
747,201807,2,8.0,AGO
748,201911,3,12.0,ZMB
749,201910,3,12.0,LUX
750,201910,4,16.0,CYP
751,201912,3,12.0,KEN
752,202012,25,103.0,IRN
753,201910,16,64.0,TUN
754,202002,4,16.0,HRV
755,202004,13,52.0,UKR
756,202003,2,8.0,IDN
757,201605,2,8.0,YEM
758,202011,5,20.0,SWE
759,202011,2,8.0,UZB
760,202005,7,30.4,MEX
761,202006,11,44.0,DNK
762,202008,3,12.0,HUN
763,202009,6,31.2,SVK
764,201608,2,8.0,LKA
765,201711,40,180.39999999999998,NOR
766,201802,1,4.0,KWT
767,201710,2643,11211.300000000008,
768,201703,355,1438.6,RUS
769,201605,369,1499.4,FRA
770,201509,20,83.2,ISR
771,201712,2,8.0,MDG
772,201712,1,4.0,PHL
773,201712,11,44.0,ZMB
774,201712,79,334.6,RUS
775,201502,66,291.2,EUR
776,201605,142,581.5999999999999,ITA
777,201801,13,55.4,JPN
778,201609,14,56.0,IND
779,201609,16,67.6,BGR
780,201705,396,1681.2,TUR
781,201804,13,53.2,JPN
782,201604,58,267.99999999999983,LTU
783,201508,10,43.0,KOR
784,201707,7,28.0,HRV
785,201603,1,5.0,CRI
786,201508,5,20.0,EST
787,201510,2,8.0,MAR
788,201802,11,44.0,CZE
789,201512,8,41.6,PRK
790,201704,8,32.0,LTU
791,201612,3,15.0,MDV
792,201710,16,79.6,SWE
793,201802,2,9.2,MDG
794,201701,8,34.0,MAR
795,201707,1,5.2,DNK
796,201801,5,20.0,MDA
797,201610,12,48.0,MDA
798,201511,1,4.0,PNG
799,201701,3,12.0,QAT
800,201512,2,8.0,BOL
801,201511,2,8.0,NPL
802,201606,3,14.399999999999999,PHL
803,201711,3,12.0,COD
804,201808,269,1119.2,USA
805,201510,2,8.0,KGZ
806,201809,28,119.7,NGA
807,201901,2,10.4,PHL
808,201807,1,4.0,PRY
809,201906,1,4.0,BHR
810,201907,34,146.8,NLD
811,201907,64,263.4,AUT
812,202002,11,47.599999999999994,BGD
813,202002,62,256.40000000000003,AFR
814,201812,6,28.0,COL
815,201902,2,8.0,SEA
816,201811,5,23.6,IDN
817,201812,14,66.2,DNK
818,201910,1753,7481.800000000001,
819,201810,3,15.600000000000001,YEM
820,201910,33,133.0,SYR
821,201908,7,28.0,HRV
822,201908,3,12.0,TWN
823,202001,13,52.0,IRL
824,202011,4,16.0,EGY
825,201910,5,20.0,BGR
826,201903,8,39.2,MKD
827,201908,2,8.0,SVK
828,201909,3,12.0,CZE
829,201605,1,4.0,DOM
830,202002,1,5.2,MKD
831,202010,15,68.0,CAN
832,202012,1,4.0,MDA
833,202011,5,22.4,IRL
834,201912,1,4.0,VAT
835,202003,1,4.0,COL
836,201905,1,4.0,BHS
837,202004,34,136.0,BEL
838,202006,442,1947.999999999999,DEU
839,202006,51,239.4,CHE
840,202007,12,57.599999999999994,SYR
841,202005,3,12.0,LBY
842,202006,1,4.0,MCO
843,202006,9,43.2,IRQ
844,202007,129,572.8000000000001,USA
845,201907,438,1869.3,DEU
846,202008,5,20.0,WST
847,202008,3,12.0,HRV
848,202009,118,472.0,SWE
849,202009,8,32.0,UZB
850,201801,57,228.0,BEL
851,201711,70,285.1,BEL
852,201712,15,61.2,ARM
853,201601,119,505.4,CHN
854,201502,16,64.0,POL
855,201711,6,24.0,CHL
856,201508,15,61.2,AUS
857,201610,141,583.8,TUR
858,201703,73,295.4,ESP
859,201801,13,53.2,MEX
860,201706,56,235.3,AFR
861,201706,17,68.0,MKD
862,201706,9,36.0,SWE
863,201609,20,80.0,AFR
864,201609,10,40.0,VEN
865,201705,61,248.8,CAN
866,201708,22,90.4,CHE
867,201707,30,120.0,ESP
868,201512,16,65.2,SWE
869,201601,13,52.0,CZE
870,201701,9,38.4,NOR
871,201603,8,39.199999999999996,SAU
872,201505,3,12.0,KEN
873,201612,4,16.0,LVA
874,201612,6,24.0,ARE
875,201603,2,8.0,KEN
876,201612,8,33.2,PER
877,201604,5,20.0,MUS
878,201702,28,112.0,PRT
879,201511,5,20.0,ARM
880,201703,5,20.0,KAZ
881,201702,3,12.0,NIC
882,201606,342,1454.2999999999997,USA
883,201707,17,72.0,AFG
884,201602,4,16.0,TJK
885,201711,1,4.0,VEN
886,201711,3,12.0,BMU
887,201610,6,24.0,GHA
888,201710,4,16.0,JOR
889,201608,30,122.4,BEL
890,201802,2,8.0,HND
891,201509,2,8.0,GUY
892,201610,6,24.0,LVA
893,201710,3,12.0,SGP
894,201708,2,8.0,SAU
895,201508,1,4.0,GUY
896,201512,6,31.2,MMR
897,201510,4,19.6,ALB
898,201609,1,5.2,MUS
899,201606,99,405.59999999999997,BEL
900,201801,1,6.0,MLI
901,201806,3,12.0,ECU
902,201701,1,4.0,BGD
903,201612,1,4.0,TGO
