,MonthYear,Count,Actor2CountryCode
347,201612,24,NLD
348,201604,8,BRA
349,201603,6,LKA
350,201507,21,TUR
351,201711,2,YEM
352,201507,4,URY
353,201604,6,KOR
354,201602,12,MEX
355,201510,15,BLR
356,201703,2,SVK
357,201511,12,SWE
358,201512,23,ITA
359,201504,3,ZMB
360,201503,20,NLD
361,201608,2,LBY
362,201502,2,OMN
363,201705,17,JOR
364,201705,3,GHA
365,201503,1,IRL
366,201511,7,IDN
367,201711,1,KOR
368,201703,1,RWA
369,201804,2,PER
370,201609,4,KEN
371,201601,1,IDN
372,201604,3,IRL
373,201709,4,DZA
374,201907,25,ITA
375,201907,7,AFR
376,201907,4,MLT
377,201503,4,TUN
378,201703,1,PAK
379,201710,2,ISL
380,201712,1,BGD
381,201808,31,NGA
382,201808,18,MAR
383,201710,4,LTU
384,201806,19,LUX
385,201603,1,ECU
386,201807,2,LTU
387,201807,2,NGA
388,201502,1,PAK
389,201504,2,AFG
390,201908,4,SGP
391,201802,4,AIA
392,201903,7,CAN
393,202001,12,AUS
394,201910,1,NIC
395,201711,2,LBY
396,201610,1,PHL
397,201901,18,ESP
398,201604,1,HND
399,201502,2,HUN
400,201911,11,ALB
401,201911,5,CIV
402,201810,4,DNK
403,201909,10,MYS
404,201502,1,ARM
405,202010,4,AFR
406,202005,2,LBN
407,201906,3,VNM
408,201807,5,SRB
409,201509,1,ISL
410,202011,3,CZE
411,202011,2,SEA
412,202012,2,WST
413,202010,1,MKD
414,201906,3,KWT
415,201912,1,LUX
416,201811,1,KEN
417,201906,1,NGA
418,202012,1,ISR
419,201806,3,BGD
420,201709,2,VNM
421,202004,1,BLR
422,202004,1,RWA
423,202008,2,BWA
424,202008,1,COD
425,202009,11,CHE
426,201608,135,ITA
427,201707,7,ARE
428,201611,14,JPN
429,201610,10,JPN
430,201706,3,LTU
431,201803,3,TUN
432,201803,1,NAM
433,201805,3,MCO
434,201711,138,USA
435,201803,2,PSE
436,201703,9,BRA
437,201603,133,USA
438,201805,2,NMR
439,201805,1,UZB
440,201803,4,MDA
441,201604,124,EUR
442,201612,48,ITA
443,201510,66,AUT
444,201605,22,EGY
445,201511,6,SGP
446,201802,15,CHE
447,201803,4,AIA
448,201602,24,MDA
449,201711,5,VNM
450,201804,67,IRN
451,201711,6,DNK
452,201502,5,MEX
453,201603,12,WST
454,201512,14,POL
455,201511,14,VNM
456,201504,48,ITA
457,201607,2189,
458,201509,8,AFG
459,201508,8,NOR
460,201512,3,VNM
461,201503,4,NIC
462,201609,9,EGY
463,201507,2,BGR
464,201608,7,ISR
465,201506,1,TGO
466,201712,1,WAF
467,201504,2,NAM
468,201607,8,BRA
469,201710,2,MEX
470,201601,1,TGO
471,201906,3,CZE
472,201909,2,QAT
473,201809,22,ISR
474,201807,2,SEN
475,201609,1,LBY
476,201704,3,CUB
477,201908,2,ALB
478,201908,1,QAT
479,201903,32,CHN
480,202011,13,ESP
481,202011,2,ISR
482,201905,10,AUS
483,201903,20,SAU
484,201810,6,KEN
485,201505,2,AZE
486,201903,1,RWA
487,202009,3,IRL
488,201810,2,SGP
489,201912,10,CHE
490,202003,1,MUS
491,201808,6,SWE
492,201907,3,IRQ
493,201811,1,HRV
494,201911,1,CUB
495,201510,2,YEM
496,202001,4,SWE
497,202003,2,MNG
498,202004,2,BRA
499,202010,4,LUX
500,201906,1,QAT
501,201603,1,BHR
502,201912,1,NAM
503,202010,2,LBY
504,202009,2,SYR
505,201709,1,AFG
506,202004,1,IRQ
507,202003,8,NZL
508,201703,21,JPN
509,201704,105,GBR
510,201704,15,BEL
511,201704,1,AZE
512,201708,1,MDA
513,201610,7,AUS
514,201706,2,MCO
515,201802,18,IRN
516,201703,1,LVA
517,201505,2,MYS
518,201511,46,IRN
519,201505,9,AUS
520,201503,12,CZE
521,201612,64,GBR
522,201612,4,KEN
523,201504,27,ESP
524,201509,13,CAN
525,201510,19,AFG
526,201802,102,UKR
527,201603,10,ISR
528,201602,24,NGA
529,201709,2,JAM
530,201610,1,COD
531,201709,3,LTU
532,201510,22,EGY
533,201612,1,MAR
534,201609,41,IRN
535,201506,10,ARE
536,201605,5,IRQ
537,201710,3,NIC
538,201708,2,THA
539,201610,2,AGO
540,201611,4,HRV
541,201705,10,FJI
542,201510,2,LUX
543,201603,1,THA
544,201712,12,IRN
545,201502,1,TUN
546,201710,3,ARG
547,201907,2,URY
548,201611,1,QAT
549,201607,2,ZAF
550,201710,2,LBY
551,201507,2,AIA
552,201901,128,GRC
553,202003,2,LBY
554,201912,1,NMR
555,201607,18,MDA
556,201809,1,KAZ
557,201902,24,ESP
558,201504,2,CHL
559,201606,2,KEN
560,201812,13,ISR
561,201805,6,MAR
562,201604,1,OMN
563,201510,1,LKA
564,201903,9,DNK
565,201904,11,IRN
566,201811,2,LUX
567,201503,1,RWA
568,201912,4,PAK
569,202009,2,HUN
570,201809,2,CHL
571,202011,8,BEL
572,201904,1,CHL
573,201904,1,HND
574,201907,1,LKA
575,201904,1,SEN
576,201812,2,ECU
577,201905,10,SRB
578,201809,1,EST
579,202010,1,HTI
580,202006,2,HUN
581,202008,6,THA
582,201611,25,AUT
583,201611,4,LKA
584,201611,7,FJI
585,201611,8,SWE
586,201704,23,IRN
587,201708,3,KOR
588,201709,2,NAM
589,201609,196,USA
590,201706,123,CHN
591,201801,93,GBR
592,201805,4,WST
593,201803,3,PER
594,201612,1,PRT
595,201601,15,SWE
596,201804,29,ITA
597,201804,162,GBR
598,201701,5,LBY
599,201701,3,PRT
600,201701,1,IND
601,201804,2,ERI
602,201804,12,KOR
603,201601,2,GTM
604,201805,6,DNK
605,201706,2,PER
606,201506,4,SYR
607,201804,27,TUR
608,201709,2,YEM
609,201707,4,BGR
610,201707,10,QAT
611,201609,13,AFG
612,201710,3,PRK
613,201802,5,NOR
614,201802,4,SGP
615,201802,3,IND
616,201501,1,CAN
617,201503,3,MNG
618,201504,3,OMN
619,201711,1,PAK
620,201804,1,MDG
621,201612,3,DNK
622,201507,1,TJK
623,201706,2,PRK
624,201510,1,URY
625,201512,1,NMR
626,201806,2079,
627,201801,1,BMU
628,201610,1,MEA
629,201812,15,ITA
630,201901,14,ITA
631,201601,7,TUN
632,201709,2,LBR
633,202001,9,MKD
634,201607,4,KOR
635,201606,1,IDN
636,202002,76,EUR
637,201908,3,SAU
638,201904,36,ITA
639,202011,42,FRA
640,202001,4,ZAF
641,201808,15,BLR
642,201605,1,HRV
643,201711,2,MKD
644,201903,3,EGY
645,201910,12,SRB
646,201902,3,GHA
647,201508,2,KWT
648,201911,20,ITA
649,201903,15,MEX
