,Actor2CountryCode,MonthYear,Count
986,SEN,201806,70
987,LTU,201806,6
988,LKA,201901,27
989,AFG,201901,17
990,ESP,201812,54
991,BHR,201510,3
992,PRK,201502,65
993,MMR,201504,93
994,ISR,201501,5
995,AUT,201507,28
996,HKG,201503,4
997,BRN,201505,82
998,BOL,201511,3
999,BWA,201512,6
1000,BFA,201602,7
1001,IRN,201906,4866
1002,COG,201702,5
1003,MLT,201901,5
1004,FIN,201901,22
1005,GHA,201901,35
1006,LAO,201901,8
1007,BRB,201901,2
1008,PAK,201902,96
1009,NAM,201606,11
1010,FSM,201606,4
1011,VEN,201602,13
1012,BRA,201505,22
1013,KIR,201503,6
1014,MLI,201602,9
1015,MCO,201505,9
1016,LBN,201710,7
1017,DJI,201604,2
1018,SVK,201706,10
1019,AGO,201907,5
1020,ZMB,201505,2
1021,CZE,201601,9
1022,DOM,201904,8
1023,NGA,201905,48
1024,UZB,201908,1
1025,ETH,201905,33
1026,SEA,201809,53
1027,SAS,201806,5
1028,LBR,201810,36
1029,KAZ,201607,48
1030,HTI,201603,1
1031,PGS,201809,2
1032,LAO,201809,2
1033,CAF,201611,2
1034,CUB,201607,32
1035,HUN,201812,1
1036,EUR,201912,142
1037,EGY,201912,62
1038,PRT,201912,20
1039,MWI,201912,11
1040,MUS,201910,2
1041,MEA,201809,1
1042,AFG,202012,8
1043,CYM,201605,1
1044,NZL,202001,86
1045,KGZ,202010,1
1046,ZMB,201809,3
1047,HKG,201608,5
1048,NPL,202012,2
1049,MWI,201909,30
1050,GAB,201508,1
1051,SLE,201808,1
1052,MHL,201910,12
1053,FIN,202011,10
1054,SHN,202001,2
1055,EST,202010,1
1056,FRA,202004,125
1057,SRB,202003,2
1058,POL,202005,20
1059,CUB,202005,5
1060,SSD,202005,24
1061,SGP,202006,82
1062,CMR,202007,6
1063,GHA,202006,17
1064,TCD,202007,3
1065,ZAF,202007,10
1066,NER,202007,1
1067,PRT,202008,22
1068,SAU,202008,10
1069,CHE,202009,22
1070,SWE,202009,22
1071,COL,202009,3
1072,AUS,202002,563
1073,MEA,202004,9
1074,RUS,201703,1399
1075,TUR,201703,52
1076,GBR,201701,702
1077,AUT,201703,21
1078,BWA,201611,4
1079,URY,201707,7
1080,THA,201704,164
1081,ITA,201704,272
1082,VEN,201704,11
1083,AZE,201702,42
1084,BHR,201702,12
1085,SAU,201701,88
1086,AZE,201706,39
1087,FIN,201611,16
1088,TKM,201704,18
1089,MHL,201704,5
1090,MDA,201708,4
1091,GTM,201610,5
1092,MDA,201609,41
1093,MYS,201509,117
1094,JPN,201509,5170
1095,DEU,201612,324
1096,ZMB,201708,4
1097,OMN,201707,16
1098,MUS,201701,5
1099,CHE,201512,41
1100,QAT,201705,17
1101,MDG,201609,12
1102,SYC,201609,2
1103,PLW,201707,4
1104,KGZ,201701,20
1105,VEN,201611,31
1106,SAS,201709,7
1107,JPN,201710,4633
1108,OMN,201711,2
1109,DOM,201803,10
1110,FJI,201705,34
1111,AFR,201505,87
1112,IRN,201504,84
1113,EUR,201504,254
1114,PAN,201601,50
1115,KOR,201503,2395
1116,GUY,201804,4
1117,KIR,201804,9
1118,CAN,201710,238
1119,PER,201710,45
1120,KOR,201812,917
1121,PER,201812,22
1122,CHE,201502,36
1123,UKR,201505,171
1124,QAT,201506,28
1125,PRT,201506,21
1126,LBN,201603,8
1127,SSD,201508,20
1128,AFG,201512,56
1129,SDN,201712,8
1130,AZE,201911,8
1131,NIC,201801,12
1132,SYC,201508,32
1133,PSE,201811,63
1134,LAO,201811,13
1135,MDV,201806,65
1136,SLB,201801,7
1137,MCO,201801,3
1138,LBN,201901,77
1139,JAM,201812,4
1140,SRB,201601,8
1141,VAT,201605,29
1142,ZMB,201509,9
1143,BHR,201703,2
1144,QAT,201504,37
1145,SAS,201502,2
1146,QAT,201911,27
1147,ISL,201507,22
1148,LBY,201511,5
1149,BGR,201907,6
1150,COG,201506,4
1151,BHS,201610,6
1152,,201902,18511
1153,KGZ,201512,18
1154,PLW,201503,35
1155,KHM,201908,75
1156,UGA,201908,30
1157,NGA,201606,48
1158,QAT,201512,29
1159,ITA,201910,164
1160,SWE,201902,17
1161,MEA,201702,2
1162,IRQ,201710,74
1163,CUB,201909,12
1164,MOZ,201510,15
1165,BMU,201804,5
1166,LBN,201908,7
1167,MDG,201602,4
1168,KWT,201909,11
1169,HUN,201909,49
1170,LUX,201909,16
1171,EUR,201808,284
1172,NOR,201906,138
1173,BGR,201602,9
1174,FSM,201511,2
1175,BWA,201701,9
1176,BHR,201904,13
1177,MRT,201504,4
1178,BLZ,201909,6
1179,TTO,201511,4
1180,MCO,201502,2
1181,CZE,201510,9
1182,HRV,201505,6
1183,UZB,201905,17
1184,MUS,201904,12
1185,EST,201904,2
1186,BWA,201605,5
1187,GUY,201705,3
1188,MOZ,201808,2
1189,MNG,201809,33
1190,EST,201809,22
1191,BOL,201604,5
1192,CMR,201809,1
1193,CYP,201903,7
1194,MUS,201601,2
1195,BMU,201908,3
1196,ITA,201607,319
1197,COD,201607,15
1198,BHR,201806,2
1199,CMR,201910,2
1200,URY,201512,2
1201,ZMB,201906,4
1202,PSE,201912,48
1203,GTM,201510,1
1204,COG,201605,1
1205,DJI,202012,4
1206,TZA,202001,13
1207,KAZ,202001,8
1208,ARM,202010,12
1209,CZE,202010,9
1210,AFG,201809,8
1211,IRQ,202012,12
1212,GMB,201608,5
1213,LBR,201906,3
1214,CAS,201504,1
1215,ECU,201606,2
1216,HTI,201606,6
1217,HRV,202005,3
1218,LIE,201910,1
1219,AFG,202011,25
1220,IRL,202011,9
1221,LVA,201601,1
1222,HTI,202002,3
1223,ZMB,202012,3
1224,KHM,202003,74
1225,PAK,202003,44
1226,ZAF,202005,8
1227,BRN,202005,4
1228,SDN,202005,5
1229,RUS,202007,359
1230,AUT,202007,4
1231,TGO,202007,6
1232,MDG,202006,6
1233,DEU,201906,540
1234,SWE,201907,31
1235,LCA,202007,1
1236,TUR,202008,26
1237,NZL,202009,140
1238,MEA,202003,2
1239,JOR,201703,45
