,Actor2CountryCode,MonthYear,Count
1141,NRU,201611,1
1142,TGO,201702,1
1143,MEA,201701,3
1144,HND,201712,18
1145,CZE,201509,119
1146,NIC,201612,1
1147,VUT,201801,3
1148,NMR,201507,60
1149,PSE,201507,327
1150,LBY,201508,283
1151,PSE,201602,369
1152,IRQ,201503,783
1153,GRC,201504,798
1154,VNM,201506,77
1155,NZL,201501,21
1156,PRT,201504,247
1157,SWE,201506,290
1158,UZB,201604,30
1159,BEL,201503,524
1160,MAR,201508,91
1161,MUS,201604,38
1162,NAM,201507,31
1163,GMB,201509,16
1164,VAT,201505,27
1165,AUT,201504,92
1166,LBN,201510,161
1167,MRT,201504,8
1168,SOM,201504,111
1169,ALB,201511,48
1170,OMN,201508,46
1171,ZMB,201508,44
1172,MKD,201601,24
1173,BTN,201606,4
1174,LVA,201602,53
1175,LSO,201504,2
1176,BWA,201601,8
1177,COL,201502,20
1178,MMR,201502,16
1179,MRT,201508,4
1180,BHS,201601,10
1181,HKG,201605,8
1182,BGD,201907,221
1183,GHA,201808,204
1184,PHL,201808,142
1185,,201901,92862
1186,ARG,201811,758
1187,EST,201811,64
1188,BRB,201811,17
1189,GRC,201810,251
1190,OMN,201810,252
1191,PNG,201509,7
1192,DMA,201602,6
1193,KGZ,201901,1
1194,TJK,201507,1
1195,ZWE,201812,212
1196,CHL,201906,122
1197,TWN,201806,33
1198,SVK,201806,66
1199,GRC,201903,304
1200,SGP,201903,228
1201,ECU,201903,71
1202,JPN,201902,639
1203,HTI,201903,11
1204,KAZ,201902,14
1205,MOZ,201811,14
1206,OMN,201910,25
1207,SGP,201905,155
1208,ERI,201810,16
1209,PLW,201512,1
1210,THA,202001,87
1211,OMN,201809,95
1212,KWT,201809,42
1213,KGZ,201902,1
1214,PGS,201903,4
1215,CPV,201904,9
1216,TTO,201902,26
1217,DJI,202001,11
1218,DMA,201912,8
1219,GHA,201911,142
1220,AUS,201911,1633
1221,HUN,201911,85
1222,ARE,201911,241
1223,FIN,202011,40
1224,ZWE,202011,83
1225,TJK,201905,15
1226,CYM,201908,7
1227,SLV,202002,6
1228,SYC,202002,8
1229,BTN,201808,6
1230,COK,201909,8
1231,PAK,202010,428
1232,NIC,201901,6
1233,BDI,201909,2
1234,TJK,201911,5
1235,ZAF,202012,174
1236,SAS,202012,10
1237,TMP,201909,1
1238,STP,201911,1
