,Actor2CountryCode,MonthYear,Count
539,DEU,201607,3948
540,CHE,201610,453
541,KEN,201610,45
542,VEN,201610,105
543,,201510,47284
544,DZA,201610,454
545,BGR,201610,81
546,MEA,201610,20
547,TCD,201703,431
548,PNG,201704,25
549,NPL,201704,5
550,BRN,201611,4
551,PAK,201708,53
552,MWI,201609,15
553,PRT,201609,213
554,VNM,201509,208
555,ZAF,201609,35
556,ITA,201509,1242
557,USA,201509,5526
558,DZA,201612,233
559,ARG,201612,88
560,VEN,201612,33
561,,201512,65556
562,SRB,201612,16
563,DMA,201612,18
564,DNK,201701,90
565,MDA,201707,12
566,MRT,201705,35
567,AND,201705,7
568,PRT,201705,209
569,IRQ,201605,366
570,WSM,201612,1
571,ESP,201605,919
572,VAT,201605,116
573,CHE,201603,473
574,MEA,201707,3
575,BEN,201603,56
576,TUV,201709,21
577,BRA,201711,189
578,MLT,201801,16
579,CHL,201801,113
580,MLI,201801,286
581,GNQ,201801,31
582,IRN,201712,1016
583,MDG,201712,18
584,MDV,201802,68
585,PRY,201802,19
586,SEA,201801,11
587,MUS,201803,42
588,,201805,45793
589,COM,201805,50
590,SGP,201802,55
591,TTO,201803,5
592,IRQ,201804,214
593,MDG,201710,32
594,SDN,201802,26
595,SWE,201804,172
596,BGR,201804,86
597,SAU,201603,1042
598,USA,201502,2093
599,AUS,201503,466
600,IRL,201507,269
601,CMR,201510,101
602,WLF,201602,23
603,AUT,201506,377
604,CHL,201506,122
605,PRY,201601,7
606,ARE,201507,62
607,ARG,201506,107
608,TUR,201502,277
609,PAK,201503,92
610,DMA,201506,18
611,PAK,201604,156
612,WST,201604,119
613,VUT,201507,16
614,SEN,201605,69
615,UZB,201510,17
616,CZE,201510,32
617,HUN,201502,16
618,HRV,201603,31
619,NIC,201602,10
620,NZL,201505,85
621,KHM,201512,87
622,AFG,201906,28
623,CIV,201906,71
624,AGO,201906,42
625,MDA,201604,16
626,ETH,201503,24
627,LSO,201511,4
628,TJK,201604,24
629,CUB,201605,118
630,ECU,201509,21
631,BFA,201603,80
632,KWT,201502,10
633,DZA,201807,384
634,DZA,201908,134
635,GUY,201908,13
636,ZWE,201504,12
637,BOL,201602,23
638,MRT,201506,29
639,BGR,201812,93
640,BFA,201901,94
641,NGA,201808,83
642,MWI,201907,3
643,LCA,201907,14
644,EST,201503,11
645,TWN,201506,6
646,ERI,201802,30
647,UZB,201607,27
648,MKD,201809,88
649,VUT,201903,54
650,ISR,201903,629
651,LBY,201904,1435
652,JOR,201904,70
653,BLR,201806,130
654,MOZ,201909,16
655,HTI,201810,11
