,MonthYear,Count,Actor2CountryCode
0,201703,9,RUS
1,201605,2,ITA
2,201710,75,
3,201910,36,
4,201711,2,COD
5,201910,1,SYR
6,201705,11,TUR
7,201508,2,KOR
8,201605,4,FRA
9,201808,2,USA
10,201502,1,EUR
11,202010,1,CAN
12,201604,2,LTU
13,201903,2,MKD
14,202005,3,FRA
15,202006,1,PAK
16,202008,2,UKR
17,201805,8,FRA
18,201503,1,ESP
19,202005,1,MLT
20,201612,4,BEL
21,201711,1,IRQ
22,201906,2,IRN
23,201503,3,EUR
24,201505,2,IND
25,201808,1,ISR
26,201604,1,BEL
27,202001,1,MDV
28,201601,1,UKR
29,201801,2,USA
30,201705,1,AUT
31,201905,2,USA
32,202005,3,CHN
33,201704,5,EUR
34,201711,3,EUR
35,201509,1,IRQ
36,201510,4,GBR
37,201805,1,ALB
38,201706,1,ISR
39,201905,1,PRT
40,201904,68,
41,201701,1,GRC
42,201805,1,ISR
43,201705,2,SAU
44,202011,3,USA
45,201702,1,LTU
46,202011,1,POL
47,201608,3,CZE
48,201809,2,ITA
49,201505,1,ISR
50,201702,1,DZA
51,201512,1,MLI
52,202004,1,LUX
53,201611,24,DEU
54,201805,6,RUS
55,201802,99,
56,201712,4,FRA
57,201504,4,RUS
58,201612,7,USA
59,201907,1,AFR
60,201510,2,UKR
61,201602,1,MEX
62,201607,2,ITA
63,201603,1,LKA
64,202011,1,CZE
65,201503,1,NLD
66,202004,63,
67,202009,1,CAN
68,201608,93,
69,201703,1,ARG
70,201703,4,EGY
71,201708,5,DEU
72,201610,4,UKR
73,201712,82,
74,201612,2,RUS
75,201707,11,TUR
76,201504,5,IRN
77,201605,2,ARG
78,201509,3,TUR
79,201504,3,NLD
80,201709,1,ESP
81,201801,1,SGP
82,201602,2,BLR
83,201607,1,KGZ
84,201911,3,FRA
85,201904,1,SAU
86,201905,1,RUS
87,202007,2,FRA
88,201909,1,CHE
89,201608,3,TUR
90,201703,2,GBR
91,201803,2,AFG
92,201512,4,TUR
93,201612,1,LUX
94,201505,4,FRA
95,201508,7,UKR
96,201512,2,GBR
97,201508,2,AFG
98,202010,1,GRC
99,201611,1,SYR
100,201908,3,AUS
101,201609,4,UKR
102,201705,2,AFR
103,201503,2,BGR
104,201912,1,CIV
105,201701,1,OMN
106,201703,1,PSE
107,201905,1,IRN
108,201604,1,HUN
109,201806,5,UKR
110,202004,1,ISL
111,202007,1,GBR
112,202008,1,CAN
113,202008,3,RUS
114,201801,1,GRC
115,201510,7,USA
116,201712,1,AUT
117,201710,3,FRA
118,201602,1,DZA
119,201811,2,RUS
120,201908,4,PRT
121,202003,1,GBR
122,201906,2,DEU
123,201601,1,ZAF
124,201704,2,MCO
125,201806,3,AUT
126,201604,1,SYR
127,202005,1,GBR
128,201611,1,COL
129,201610,2,GBR
130,201608,3,SYR
131,201707,23,DEU
132,201903,8,DEU
133,201909,1,IRQ
134,201912,1,AUT
135,201507,1,POL
136,201709,1,NER
137,201808,1,PRT
138,201602,1,EGY
139,201705,3,BEL
140,201803,2,DNK
141,201606,1,POL
142,201607,1,AFG
143,202008,1,ERI
144,201610,3,EUR
145,201707,7,RUS
146,201509,1,SYR
147,201610,3,AFR
148,201901,5,EUR
149,201609,1,GBR
150,201807,1,JPN
151,201604,3,FRA
152,201507,1,SRB
153,201901,1,MLT
154,202003,1,NOR
155,201709,1,QAT
156,201706,10,RUS
157,201508,14,GRC
158,201604,1,CZE
159,201706,2,ARG
160,201706,1,UKR
161,201807,1,MLT
162,201910,1,VAT
163,201703,1,YEM
164,201805,5,BEL
165,201807,1,IRQ
166,201504,1,ARM
167,201911,4,RUS
168,201908,2,GRC
169,201802,1,CAN
170,201610,1,UGA
171,201707,2,SYR
172,201809,1,AFG
173,201704,1,RUS
174,201706,2,ITA
175,201802,1,URY
176,201608,5,UKR
177,201507,3,CHN
178,201511,1,EUR
179,201905,3,GBR
180,201911,3,USA
181,201605,4,GRC
182,201901,2,FRA
183,201612,1,ALB
184,202005,1,UKR
185,201601,1,CUB
186,201907,4,USA
187,201908,1,PSE
188,201610,3,NER
189,202011,2,GBR
190,201801,1,TUR
191,201509,1,LKA
192,201606,2,TGO
193,201703,3,FRA
194,201704,1,GTM
195,201706,111,
196,201509,15,FRA
197,201605,121,
198,201505,4,USA
199,201805,1,ARM
200,201804,5,USA
201,201902,5,DEU
202,201806,1,NOR
203,201605,1,ASA
204,201604,5,TUR
205,202001,1,IRN
206,201712,2,HRV
